leg,leg_number,name,type,address,on_route,distance_from_route_m,interest_rating,description,interesting_fact,external_link,source_notes,latitude,longitude,geocode_confidence,image_path,verdict,text_length,photo_choice,map_icon_correct,note_text,new_gps_lat,new_gps_lon,new_gps_accuracy_m,reviewed_at
"Pitt Statue -> Bute House","2","Thomas Chalmers Statue","statue","George Street at Castle Street, Edinburgh","","","","At the Castle Street corner stands a bronze man in Moderator's robes, Bible cradled on one forearm, his other hand marking the page as if mid-sermon. The plinth beneath him is bare red granite, cut only with his name and dates - no list of achievements, because in 1843 he didn't need one. On 18 May that year, Thomas Chalmers led roughly a third of the ministers at the Church of Scotland's General Assembly out of St Andrew's and St George's Church, back along this very street, in protest at the state's grip on who churches could appoint. Crowds cheered them through Edinburgh as they founded the Free Church of Scotland on the spot, with Chalmers as its first Moderator and a fund already drawn up to support the hundreds of ministers who'd just walked away from their salaries. Sir John Steell cast this statue in 1878, three decades later, and put him back exactly where it happened.","","https://en.wikipedia.org/wiki/Thomas_Chalmers","","55.952466","-3.2035209","","2-1.jpg","","","","","","","","",""
"Pitt Statue -> Bute House","2","View Down Castle Street to the Castle","viewpoint","Castle Street at George Street, Edinburgh","","","","From this junction, the view south does exactly what it was drawn to do: Castle Street runs dead straight for a quarter mile before Edinburgh Castle rises above the rooftops on its volcanic crag, framed neatly by tenements on either side. That's not an accident of geography - it's James Craig's New Town plan working precisely as designed over two centuries later. Craig's original 1766 competition entry was far fussier than what got built: a diagonal web of radiating streets around a central square, loosely modelled on the Union flag. Edinburgh's town council thought it impractical and sent him back to the drawing board, and what came out was the plainer grid you're standing in now - a set of parallel streets whose cross-streets, this one included, were deliberately aligned and named so that looking down them would always lead your eye somewhere worth seeing.","","https://en.wikipedia.org/wiki/New_Town,_Edinburgh","","55.952332493549456","-3.2034740052232324","","2-2.jpg","","","","","","","","",""
"Pitt Statue -> Bute House","2","Walter Scott's House","history","39 North Castle Street, Edinburgh","","","","Picture candlelight before dawn behind the plain sash windows on the first floor: this is where Sir Walter Scott wrote, often starting at 5am, hours before his day job at the Court of Session began. He and his family used this handsome three-storey townhouse as their winter home from 1801 to 1826, and it was here - at what he affectionately nicknamed 'the cabin' - that he produced the bulk of the Waverley novels that made him the best-selling author in Europe. The ending wasn't so tidy: in January 1826 his printing and publishing partnerships collapsed under debts of well over £100,000, and rather than declare bankruptcy he spent the rest of his life writing to pay it off, a decision that broke his health. He recorded leaving for the last time in his journal: 'This morning I leave No. 39 Castle Street for the last time... So farewell, poor 39.'","","https://blog.historicenvironment.scot/2021/08/homes-of-walter-scott/","","55.9528561","-3.2033755","","2-3.jpg","","","","","","","","",""
"Pitt Statue -> Bute House","2","The Oxford Bar","building","8 Young Street, Edinburgh EH2 4JB","","","","Push through the door on Young Street and notice what's missing: no music, no fruit machines, no television, just a corridor of small rooms and the low murmur of regulars over pies and a well-kept range of beer and whisky. The pub has traded here since at least 1811, though deeds show it was still a confectioner's shop as late as 1843, only becoming a bar for good once formally handed to wine merchant Andrew Wilson in 1893. It stayed a quiet local secret until Ian Rankin, drawn partly because it was a genuine off-duty haunt for Edinburgh police officers, made it the fictional local of Inspector Rebus from the character's 1987 debut. True to form, the Oxford Bar has stayed famously indifferent to its own fame - no Rebus merchandise, no themed decor, just the same compartmentalised layout it's kept since being Category B listed in 1966.","","https://en.wikipedia.org/wiki/The_Oxford_Bar","","55.9529694","-3.20465","","2-4.jpg","","","","","","","","",""
"Pitt Statue -> Bute House","2","Church of Scotland Offices","building","121 George Street, Edinburgh","","","","This one doesn't match its neighbours: a steep double-pitched mansard roof and heavy dark stonework that reads closer to Stockholm than to the pale Georgian terraces on either side. Nicknamed 'one-two-one' inside Church circles for its street number, it was built in 1909-11 to a design by Edinburgh architect Sydney Mitchell for the United Free Church of Scotland - descended from the Free Church that Thomas Chalmers founded after leading a third of ministers out of the General Assembly in 1843, whose statue stands a short walk back along this street. Only when the two churches reunited in 1929, healing that 86-year rift, did this building's name finally become accurate. A matching bookshop extension went up next door at 119 George Street in the 1930s, and it remains the Church of Scotland's administrative headquarters today.","","https://en.wikipedia.org/wiki/Church_of_Scotland_offices","","55.9524657","-3.2047658","","2-5.jpg","","","","","","","","",""
"Pitt Statue -> Bute House","2","Kimpton Charlotte Square Hotel","architectural_point","38 Charlotte Square, Edinburgh (corner of George Street)","","","","At the corner where George Street opens out into Charlotte Square, a pilastered stone facade - it's part of Robert Adam's 1791 unified 'palace front' scheme for the square, continued after his death in 1792 by his successor as the Crown's Scottish architect, Robert Reid, who reworked the design in 1810. Two of these grand townhouses, numbers 38 and 39, were knocked together into a hotel in the 1870s, with more of the terrace absorbed over later decades. It traded for generations as the Roxburghe Hotel before a 2019 rebrand turned it into the Kimpton Charlotte Square - new name, new interiors, but the same Adam-Reid facade above street level that householders here would still recognise, looking out now at the domed former church across the gardens that Reid built on the site Adam never got to finish.","","https://www.kimptoncharlottesquare.com/","","55.9516014","-3.2062537","","2-6.jpg","","","","","","","","",""
"Pitt Statue -> Bute House","2","Prince Albert Memorial","monument","Charlotte Square Gardens, Edinburgh","","","","Even from behind the railings - because these gardens stay locked to everyone except keyholders most of the year - the scale of this thing is obvious: a 30-foot bronze of Prince Albert in Field Marshal's uniform, rearing on his horse above a granite pedestal at the centre of the square. Queen Victoria commissioned it after Albert's sudden death from typhoid in December 1861, but it took Sir John Steell fifteen years to finish and unveil it, by which point several other Albert memorials already stood elsewhere in Britain. Victoria came in person on 17 August 1876 to unveil her husband's statue and knighted Steell on the spot. The horse itself was cast from a single piece with no visible joins, reckoned a technical feat at the time.","","https://britishlistedbuildings.co.uk/200365177-albert-memorial-charlotte-square-edinburgh-edinburgh","","55.9517641","-3.2076353","","2-7.jpg","","","","","","","","",""
"Pitt Statue -> Bute House","2","West Register House","religious_building","Charlotte Square, Edinburgh (west side)","","","","A green copper dome and gilt cupola rise some 160 feet above the square, and it's worth knowing what used to happen underneath it: hymn-singing. Built in 1811-14 as St George's Church to designs by Robert Reid - who reworked an earlier scheme Robert Adam had drawn for the same site before his death in 1792 - it opened in 1814 with room for around 1,600 worshippers beneath a dome deliberately styled to echo St Paul's Cathedral in London. St George's closed as a congregation in 1964, merging with St Andrew's Church further along George Street, where Thomas Chalmers led his 1843 walkout. By 1970 the sacred interior had been gutted and refitted with five storeys of fireproof archive stacks, reopening as West Register House - now holding some of the nation's oldest legal documents under the dome once built for worship.","","https://en.wikipedia.org/wiki/West_Register_House","","55.9515512","-3.2088685","","2-8.jpg","","","","","","","","",""
"Pitt Statue -> Bute House","2","The Georgian House","museum","7 Charlotte Square, Edinburgh","","","","No.7's front door is the threshold of a house frozen at the height of Georgian fashion - the National Trust for Scotland runs it now as a museum, furnished exactly as it would have looked when new. It was built in 1796 for John Lamont, 18th Chief of Clan Lamont, who lived here with his family until 1815; he bought it for a little over £1,800 and sold it twenty years later for £3,000, trying and failing to offset debts that were sinking his clan's finances. From 1889 it was home to theologian Rev Alexander Whyte and his wife Jane, who raised eight children within these walls, and the Marquess of Bute bought the house in 1927. On the 5th Marquess's death in 1956, it passed to the National Trust in part settlement of death duties, restored and opened to the public in 1975 - standing directly next door to No.6, Bute House, official residence of Scotland's First Minister since 1999.","","https://www.nts.org.uk/visit/places/georgian-house","","55.9524137445645","-3.2084567586012147","","2-9.jpg","","","","","","","","",""
"Pitt Statue -> Bute House","2","Bute House","building","6 Charlotte Square, Edinburgh","","","","The elegant pilastered door of No.6 is the working home of Scotland's First Minister, though the story starts long before devolution. Robert Adam designed it in 1791 as part of his grand vision for the whole square, though he died the following year, before it was finished. The plot was first sold in 1792 to Orlando Hart, an Edinburgh shoemaker and town councillor, for a modest £290. The house later spent decades as a hotel - in 1832 the exiled King Charles X of France stayed here briefly while it traded as Oman's Hotel, and some of the hotel's original brass lettering is still visible on the building today. The Marquess of Bute bought it in 1922 and spent decades restoring Adam's design before it was preserved for the nation and renamed Bute House in 1966, with William Ross, Secretary of State for Scotland, installed as its first official resident.","","https://en.wikipedia.org/wiki/Bute_House","","55.952441769528605","-3.2082736862846484","","2-10.jpg","","","","","","","","",""
"Pitt Statue -> Bute House","2","The Alexander Graham Bell","building","128 George St, Edinburgh EH2 4JZ","","","","Above one of the doorways here is something older than the pub itself: a carved lintel reading 'God bless the baxters of Edinburgh who built this house 1675', a nod to the city's medieval baker's guild and a much earlier building that once stood on this corner. The Georgian townhouses in front of you actually date from around 1785, and traded for years as the Ivory Lounge before JD Wetherspoon took the site over in May 2010 and renamed it after the inventor said to have been born just around the corner. Alexander Graham Bell really was born nearby, at 16 South Charlotte Street. He patented the telephone in 1876 while teaching in Boston, emigrated permanently to North America as a young man, and kept his ties to his home city throughout his life.","","https://www.jdwetherspoon.com/pub-histories/the-alexander-graham-bell-edinburgh/","","55.9519685","-3.2052923","","2-11.jpg","","","","","","","","",""
"Pitt Statue -> Bute House","2","The Cambridge Bar","building","20 Young St, Edinburgh EH2 4JB","","","","Young Street is one of the New Town's quiet service lanes, tucked just behind George Street's grander frontages, sharing this short stretch with an even more famous neighbour a few doors along: the spartan, traditional Oxford Bar, world-famous as the fictional haunt of Ian Rankin's Inspector Rebus. This two-storey Georgian corner bar takes the opposite approach - a craft beer and gourmet burger menu served downstairs in an L-shaped room full of wooden alcoves, low tables and leather benches, with an upstairs room for private functions and overflow dining. The two pubs, one named for Oxford and one for Cambridge, sit on the same lane purely by coincidence rather than design, making for a natural point of comparison between the Oxford's famously spartan interior and the Cambridge's more contemporary take.","","https://thecambridgebar.co.uk/","","55.9527358","-3.2059486","","2-12.jpg","","","","","","","","",""
"Pitt Statue -> Bute House","2","Browns Restaurant","building","131-133 George Street, Edinburgh EH2 4JS","","","","Take a seat at one of Browns' pavement tables and you're dining behind a distinguished architectural facade. These category B-listed townhouses at 131-133 George Street went up between 1780 and 1790 as part of the New Town's original terrace, altered by architect John Bryce in 1883. William Burn, one of the era's most sought-after architects, kept his office at No.131 from 1822; after 1844 his former assistant and eventual partner David Bryce - designer of Fettes College and the Royal Infirmary - worked from the same address. No.133 next door had its own notable residents: the great portraitist Sir Henry Raeburn lived there for a time, followed later by novelist Catherine Sinclair. The building later passed through spells as the Leicester Permanent Building Society's offices and, more recently, a hairdressers, before becoming part of Browns' brasserie.","","https://portal.historicenvironment.scot/apex/f?p=1505:300:::::DESIGNATION,LB28858","","55.95220092637353","-3.205710256745531","","2-13.jpg","","","","","","","","",""
"Pitt Statue -> Bute House","2","Charlotte Square","history","Charlotte Square, Edinburgh","","","","James Craig's original 1767 plan named this square after King George III and gave it the same footprint as St Andrew Square at the New Town's other end - a matching bookend, symmetrical right down to the name. It was renamed Charlotte Square in 1786, for the King's queen, to stop confusion with a different George Square over in the Old Town. Robert Adam won the commission for its unifying design in 1791, his last major work before his death the following year - one long palace-like frontage on the north side, disguising what's actually a row of separate townhouses behind it, an idea barely tried in Scotland before this.","","https://en.wikipedia.org/wiki/Charlotte_Square","","55.9520","-3.2058","","2-14.jpg","","","","","","","","",""
