leg,leg_number,name,type,address,on_route,distance_from_route_m,interest_rating,description,interesting_fact,external_link,source_notes,latitude,longitude,geocode_confidence,image_path,verdict,text_length,photo_choice,map_icon_correct,note_text,new_gps_lat,new_gps_lon,new_gps_accuracy_m,reviewed_at
"RBS HQ -> Pitt Statue","1","Statue of John Hope, 4th Earl of Hopetoun","statue","Forecourt of Dundas House, 36 St Andrew Square, Edinburgh EH2 2YB","","","","A bronze general stands guard over Dundas House's forecourt, toga draped over one shoulder, a horse bowing its head beside him. This is John Hope, 4th Earl of Hopetoun (1765-1823), who took command of the British army at Corunna after Sir John Moore fell in battle. Sculptor Thomas Campbell dressed him as a Roman rather than a soldier, standing rather than mounted - a quieter kind of monument than you might expect for a general. The stepped granite plinth beneath him carries an inscription penned by Sir Walter Scott himself.","","https://en.wikipedia.org/wiki/John_Hope,_4th_Earl_of_Hopetoun","","55.95442886464266","-3.191716979846795","","1-1.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","Lion of Scotland","statue","St Andrew Square Gardens, Edinburgh","","","","This sleeping lion is carved from 20 tonnes of pink granite, and you're looking at over a year of hand-tool labour with not a single power tool used. Sculptor Ronald Rae carved this from a single boulder of Corrennie granite from Aberdeenshire - some 17 feet nose to tail, 8 feet at the shoulder. It first lay in Holyrood Park, deliberately placed between the Palace of Holyroodhouse and the new Scottish Parliament, beneath Arthur's Seat - a hill long read as a lion in its own right. Now it rests here in St Andrew Square Gardens instead.","","https://www.ronaldrae.co.uk/lion-of-scotland/","","55.954561751061455","-3.1929936377678936","","1-2.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","Melville Monument","monument","St Andrew Square Gardens, Edinburgh","","","","Tip your head back for the full 45 metres of fluted Doric column rising above the gardens, modelled on Trajan's Column in Rome and weighing around 1,500 tons. Robert Stevenson - grandfather of novelist Robert Louis Stevenson, and already Scotland's master lighthouse engineer - helped solve the engineering, since nothing this large had been attempted in the country before. At the top stands Henry Dundas, 1st Viscount Melville, carved by Robert Forrest from a design by Sir Francis Chantrey.","","https://en.wikipedia.org/wiki/Melville_Monument","","55.954209464635085","-3.1931551391033786","","1-3.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","Paddington Bear Statue","quirky","St Andrew Square Gardens (near 42 St Andrew Sq), Edinburgh","","","","Take a seat beside the bronze bear on the bench - there's a gap left deliberately for you, marmalade sandwich in his paw, because this whole spot was built around the photograph you're about to take. He's sitting on ground that was private, railed-off garden for well over two centuries, reserved for the households around the square, and only opened to the public in 2008.","","https://mindtrip.ai/attraction/edinburgh-scotland/paddington-bear-statue/at-AhHdS9wz","","55.9541629","-3.1934904","","1-4.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","National Portrait Gallery","gallery","1 Queen Street, Edinburgh EH2 1JD","","","","Red sandstone turrets and niche-set statues of famous Scots line this Gothic Revival facade, and you're facing a building whose donor kept his identity secret for seven years. Robert Rowand Anderson designed it, built 1885-90 from stone quarried at Corsehill near Annan, as a double building sharing one Great Hall: portrait gallery in the east wing, National Museum of Antiquities in the west.","","https://en.wikipedia.org/wiki/Scottish_National_Portrait_Gallery","","55.955679","-3.193556","","1-5.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","The Capital Building","building","The Capital Building, 12-13 St Andrew Square, Edinburgh EH2 2AF","","","","Black granite and warm sandstone banding rise sharply above St Andrew Square's corner, and you're standing in front of one of the New Town's only full-blooded Art Deco buildings. Built 1938-40 as the Caledonian Insurance Company's head office, to designs by Leslie Grahame Thomson with Frank J Connell, its splayed corner entrance is flanked by two outsized bronzes by Alexander Carrick.","","https://www.capital-building.co.uk/","","55.953857","-3.194273","","1-6.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","James Clerk Maxwell statue","statue","Central reservation, east end of George Street at St Andrew Square, Edinburgh EH2 2LL","","","","Sit for a moment across from the seated bronze at the top of George Street, and you're facing James Clerk Maxwell (1831-1879), captured mid-thought by sculptor Alexander Stoddart, spinning colour top in hand and his terrier Toby curled at his feet. Unveiled in 2008, the granite plinth beneath him carries reliefs of Newton and Einstein either side, plus a plaque of his own equations.","","https://en.wikipedia.org/wiki/James_Clerk_Maxwell","","55.95400445645818","-3.1944016638513006","","1-7.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","Thistle Court","architectural_point","Thistle Street, Edinburgh","","","","Two plain sandstone houses face each other across this small grass court, and you're standing at the very start of the New Town - the oldest surviving buildings in the whole development, put up in 1767. There's no column, no pediment, nothing to announce it: developer John Young simply built houses facing each other rather than following James Craig's grid, and collected the council's £20 prize for breaking ground first.","","https://canmore.org.uk/site/52431/edinburgh-thistle-street-1-thistle-court","","55.954485007671934","-3.195650485176331","","1-8.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","The Dome","building","14 George Street, Edinburgh","","","","A hexastyle Corinthian portico towers over George Street - six 35-foot columns, 95 feet wide, topped by a sculpted pediment. Built around 1847 by architect David Rhind, this was once the Commercial Bank's grand headquarters, and its namesake glass dome still lights the banking hall inside. The pediment's carving of Fruitfulness, Trade and Navigation once appeared on the bank's own banknotes - so Scots carried this exact building around in their pockets.","","https://en.wikipedia.org/wiki/The_Dome,_Edinburgh","","55.95366","-3.195608","","1-9.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","St Andrew's and St George's West Church","religious_building","13 George Street, Edinburgh","","","","Inside, the oval ceiling is lifted straight from an 18th-century engraving of the ruins of Palmyra - the first elliptical church plan built anywhere in Britain. Built in 1784 as St Andrew's Church - the New Town's first - its curved interior was partly a virtue made of necessity, since the leftover plot was too shallow for a conventional nave. Its 51-metre steeple, added in 1787, holds the oldest complete ring of bells in Scotland.","","https://en.wikipedia.org/wiki/St_Andrew%27s_and_St_George%27s_West_Church","","55.95389536651243","-3.1957734524751946","","1-10.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","Caledonian Insurance Building","architectural_point","15-19 George Street, Edinburgh","","","","A grand doorway now serves as a hotel entrance, and you're looking at a company founded out of pure spite. David Bryce remodelled this 1780s townhouse into a grand insurance office in 1839-40 for the Caledonian, usually called Scotland's oldest insurance company - founded in 1805 after a man named Forrest Alexander had a £600 fire claim rejected for being one day late, so he started a Scottish insurer of his own instead.","","https://en.wikipedia.org/wiki/George_Street,_Edinburgh","","55.9538","-3.1963","","1-11.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","Royal Society of Edinburgh","building","22-26 George Street, Edinburgh","","","","A green cupola tops the pale, glossy stone facade - noticeably colder and harder than its sandstone neighbours - and you're standing outside Scotland's National Academy of Science and Letters. Founded in 1783 in imitation of London's Royal Society, its first Council included Adam Smith, Joseph Black and James Hutton, who read his 'Theory of the Earth' here - the paper that effectively invented deep geological time.","","https://en.wikipedia.org/wiki/Royal_Society_of_Edinburgh","","55.95346890648104","-3.1966786275180348","","1-12.jpg","","","","","","","","",""
