leg,leg_number,name,type,address,on_route,distance_from_route_m,interest_rating,description,interesting_fact,external_link,source_notes,latitude,longitude,geocode_confidence,image_path,verdict,text_length,photo_choice,map_icon_correct,note_text,new_gps_lat,new_gps_lon,new_gps_accuracy_m,reviewed_at
"Pitt Statue -> Bute House","2","Thomas Chalmers Statue","statue","George Street at Castle Street, Edinburgh","","","","A standing bronze of Dr Thomas Chalmers (1780-1847), theologian and reformer who became the first Moderator of the Free Church of Scotland. Sculpted by Sir John Steell and unveiled in 1878, he stands robed as Moderator with a large open Bible on his left forearm, his right hand marking the page. The bronze rises from a stepped red granite plinth carrying a bare inscription: ""THOMAS CHALMERS DD DCL BORN 1780 DIED 1847"" - no list of achievements, just the facts of a life that reshaped the Church of Scotland.","Retrace your steps and you've already passed the building where his story peaked. On 18 May 1843, at St Andrew's and St George's Church back along George Street, Chalmers led roughly a third of the ministers at the Church of Scotland's General Assembly out in protest at state interference in church appointments - the ""Disruption."" Outside, he was cheered through the streets to found the Free Church of Scotland as its first Moderator, a sustentation fund already drawn up to support the hundreds of ministers who had just given up manse and salary. This statue, raised three decades later, put him back on the street where it happened.","https://en.wikipedia.org/wiki/Thomas_Chalmers","Sculptor/date/inscription confirmed via trove.scot/Canmore listing record (bronze on stepped red granite plinth, inscribed ""THOMAS CHALMERS DD DCL BORN 1780 DIED 1847""). Public-subscription funding for the statue could not be confirmed in sources checked - omitted rather than invented. Disruption date (18 May 1843) and Chalmers's role confirmed via Wikipedia; connects directly to leg 1's ""St Andrew's and St George's West Church"" landmark, the actual site of the walkout.","55.952466","-3.2035209","confirmed - google places","2-1.jpg","keep","just_right","keep","yes","","","","","2026-08-28T15:31:15.339Z"
"Pitt Statue -> Bute House","2","View Down Castle Street to the Castle","viewpoint","Castle Street at George Street, Edinburgh","","","","Castle Street was one of three cross-streets in James Craig's New Town plan whose names weren't picked at random - alongside Frederick Street, after King George III's father Prince Frederick, and Hanover Street, after the royal house, Castle Street was aligned and named because Edinburgh Castle sits squarely at its far end. Standing at the George Street junction and looking south, the fortress rises above the street on its volcanic crag, framed by tenements on either side - a piece of 18th-century town planning still working exactly as intended over two centuries later.","Craig's original 1766 prize-winning competition entry was far fussier than what actually got built: a diagonal layout of radiating streets around a central square, loosely inspired by the Union flag. The town council judged it impractical, and Craig reworked it into the plainer grid of parallel streets that exists today - the very plan whose cross-streets, including this one, were given these deliberate, view-aligned names.","https://en.wikipedia.org/wiki/New_Town,_Edinburgh","User's own on-the-ground observation (castle visible left-of-centre looking south down Castle Street from George Street) prompted this entry. Craig naming/vista history corroborated across allaboutedinburgh.co.uk and general New Town sourcing; exact original competition date given as 1766 (design accepted) vs plan sometimes dated 1767 - used 1766 as the competition-win year, consistent with other New Town sourcing this session.","55.952466","-3.2035209","estimated - same junction as Thomas Chalmers Statue (George St/Castle St), not independently Places-checked since this is a viewpoint, not a business/landmark","2-2.jpg","keep","just_right","pic_taken","no","note - move gps a little to not overlap","","","","2026-08-28T15:31:15.339Z"
"Pitt Statue -> Bute House","2","Walter Scott's House","history","39 North Castle Street, Edinburgh","","","","A plain, handsome three-storey Georgian townhouse just off George Street, built for Sir Walter Scott and his family's winter home from 1801 to 1826. It was here, at what he affectionately called ""the cabin,"" that Scott wrote the bulk of the Waverley novels that made him the best-selling author in Europe, working before his day job at the Court of Session even began. Category A listed, the house remains a private residence today, its exterior essentially unchanged since Scott's time.","In January 1826 Scott's printing and publishing partnerships collapsed under debts of well over £100,000, and rather than declare bankruptcy he spent the rest of his life writing to pay it off - a decision that cost him his health. He recorded leaving Castle Street for the last time in his journal: ""This morning I leave No. 39 Castle Street for the last time... So farewell, poor 39."" J.M.W. Turner painted the house in 1834, two years after Scott's death, titling the work simply ""Former Residence of Walter Scott.""","https://blog.historicenvironment.scot/2021/08/homes-of-walter-scott/","Specific novels written at this address are not individually itemised in the sources checked (only that Scott, resident here 1801-1826, published at least one new Waverley novel most years across that span) - description says ""the bulk of the Waverley novels"" rather than listing titles, to avoid overclaiming. Turner's 1834 painting ""Former Residence of Walter Scott"" confirmed via Tate.org.uk. Journal quote on leaving the house confirmed via University of Edinburgh library blog.","55.9528561","-3.2033755","confirmed - google places","2-3.jpg","keep","just_right","pic_taken","yes","","","","","2026-08-28T15:31:15.339Z"
"Pitt Statue -> Bute House","2","The Oxford Bar","building","8 Young Street, Edinburgh EH2 4JB","","","","The Oxford Bar, tucked down Young Street just off Castle Street, is a small, unshowy New Town pub that apparently became a public house in 1811 - though records also show it trading as a confectioner's shop as late as 1843, and it was formally disponed to wine and spirits merchant Andrew Wilson in 1893, after which it stayed a bar for good. Category B listed since 1966, it keeps its original compartmentalised layout: a central corridor with small rooms either side, one now opened up through an archway. No music, no fruit machines, no television - just pies, rolls, and a well-kept range of beer and whisky.","This unassuming bar is world-famous among crime fiction readers as the real-life local of Ian Rankin's Inspector Rebus, drinking here on the page since the character's 1987 debut. Rankin chose it partly because it was a genuine haunt of off-duty police officers, and the pub has stayed famously indifferent to its own fame - no Rebus merchandise, no themed decor. Past regulars have included poet Sydney Goodsir Smith; Monty Python's Michael Palin dropped in back in 1978, years before Rebus turned the place into a pilgrimage site for readers worldwide.","https://en.wikipedia.org/wiki/The_Oxford_Bar","Opening-date uncertainty (1811 vs. confectioner's shop still trading in 1843) is Wikipedia's own account, not resolved further - phrased as 'apparently' to sidestep. 'Harry the barman' anecdote widely repeated in press coverage but not independently verified for this entry, so omitted rather than risk a specific unverified claim.","55.9529694","-3.20465","confirmed - google places","2-4.jpg","keep","just_right","keep","yes","","","","","2026-08-28T15:31:15.339Z"
"Pitt Statue -> Bute House","2","Church of Scotland Offices","building","121 George Street, Edinburgh","","","","A big, Scandinavian-flavoured office block built 1909-11 for the United Free Church of Scotland, designed by Edinburgh architect Sydney Mitchell. Its steep double-pitched mansard roof and heavy stonework read closer to Stockholm than to the Georgian street around it. A matching bookshop extension went up next door at 119 George Street in the 1930s, and the complex has held a chapel and staff canteen since it was built. Category A listed, it remains the administrative headquarters of the Church of Scotland.","The building was finished eighteen years before its own name became accurate. It was built for the United Free Church of Scotland - descended from the Free Church that Thomas Chalmers founded after the 1843 Disruption, whose statue stands a short walk back along this street - and only became genuinely ""Church of Scotland offices"" when the two churches reunited in 1929, healing a rift that had run for generations. A planned matching extension on the west side was never built, though the church did buy the neighbouring building at 123 George Street.","https://en.wikipedia.org/wiki/Church_of_Scotland_offices","Simplified schism history for length: the 1929 reunion was between the (established) Church of Scotland and the United Free Church of Scotland, which was itself formed in 1900 from the Free Church that Chalmers founded in 1843 and the United Presbyterian Church - description's ""descended from the Free Church that Thomas Chalmers founded"" is directionally accurate but skips the 1900 intermediate merger.","55.9524657","-3.2047658","confirmed - google places","2-5.jpg","keep","just_right","pic_taken","yes","","","","","2026-08-28T15:31:15.339Z"
"Pitt Statue -> Bute House","2","Kimpton Charlotte Square Hotel","architectural_point","38 Charlotte Square, Edinburgh (corner of George Street)","","","","A row of grand Georgian townhouses at the corner where George Street opens into Charlotte Square, designed by Robert Adam in 1791 as part of his unified palace-front scheme for the square, and reworked in 1810 by his successor as the Crown's Scottish architect, Robert Reid. Two of the houses, Nos 38 and 39, were knocked together to form a hotel in the 1870s, with more of the terrace absorbed over later decades. Long known as the Roxburghe Hotel, it was rebranded in 2019 as the Kimpton Charlotte Square, though the Adam-Reid facade above street level is unchanged.","The address hides one of the New Town's stranger continuities: architects kept adapting the shell of Adam's 1791 townhouses rather than replacing them, as the building passed from private residence to hotel through several names and refits, including a 1939 remodel that finally opened up the blind ground-floor windows facing the square. Guests today sleep behind the same pilastered facade Adam drew for householders who never imagined a hotel there - and it looks out across the gardens at the domed former church Robert Reid designed after inheriting Adam's unbuilt commission for the opposite side of the square.","https://www.kimptoncharlottesquare.com/","Formerly the Roxburghe Hotel, rebranded 2019 as Kimpton Charlotte Square (confirmed via multiple 2019 press/travel sources) - Google Places itself now returns ""Kimpton Charlotte Square Hotel"" for this address, not ""Roxburghe"", confirming the rebrand is reflected in current listings. Robert Adam 1791 / Robert Reid 1810 attribution and 1939 refit details are from a britishlistedbuildings.co.uk search-result excerpt (the page itself 403'd on direct fetch, so not independently re-verified against the primary listing text).","55.9516014","-3.2062537","confirmed - google places","2-6.jpg","keep","just_right","keep","yes","","","","","2026-08-28T15:31:15.339Z"
"Pitt Statue -> Bute House","2","Prince Albert Memorial","monument","Charlotte Square Gardens, Edinburgh","","","","A 30-foot bronze equestrian statue of Prince Albert in Field Marshal's uniform, rearing on a granite pedestal at the centre of Charlotte Square Gardens. Sculpted by Sir John Steell, who won the commission after Albert's sudden death from typhoid in December 1861, it was unveiled by Queen Victoria in person on 17 August 1876 - Steell was knighted by the Queen on the spot. Four bronze figure groups ring the base, each by a different sculptor: William Brodie's Nobility, Clark Stanton's Army and Navy, and D.W. Stevenson's Labour and Science and Learning.","It took Victoria fifteen years to unveil a monument to her own husband, by which point several other Albert memorials already stood elsewhere in Britain. The horse was cast from a single piece with no visible joins, reckoned a technical feat at the time. And the garden it stands in is still private: unlike St Andrew Square at the other end of this walk, opened to the public in 2008, Charlotte Square Gardens remain locked and keyholder-only, open to everyone only a handful of days a year - so the statue is usually viewed through railings, not up close.","https://britishlistedbuildings.co.uk/200365177-albert-memorial-charlotte-square-edinburgh-edinburgh","Competition year for the commission is given as both 1863 and 1865 across sources checked - description avoids stating a specific year, using only Albert's death (Dec 1861) and the well-corroborated unveiling date (17 Aug 1876). Four corner-figure sculptor attributions (Brodie/Nobility, Stanton/Army and Navy, D.W. Stevenson/Labour and Science & Learning) come from one source, not cross-checked against a second. Charlotte Square Gardens confirmed still private and keyholder-only today (not just historically) via multiple current sources - contrasted with St Andrew Square's 2008 public opening, per leg 1 sourcing.","55.9517641","-3.2076353","confirmed - google places","2-7.jpg","keep","just_right","keep","yes","","","","","2026-08-28T15:31:15.339Z"
"Pitt Statue -> Bute House","2","West Register House","religious_building","Charlotte Square, Edinburgh (west side)","","","","A great domed building closing the west side of Charlotte Square, built 1811-14 as St George's Church to a design by Robert Reid, reworking an earlier scheme for the same site that Robert Adam had drawn up before his death in 1792. The foundation stone was laid on 14 May 1811, and the church opened on 5 June 1814 with seating for around 1,600 worshippers beneath a green copper dome and gilt cupola rising some 160 feet, deliberately styled to echo St Paul's Cathedral in London. Its pulpit, carved in Spanish mahogany, stood a full 20 feet high.","The £18,000 budget nearly doubled to £33,000 by completion - not the last time this building would be rebuilt from within. St George's closed as a congregation in 1964, merging with St Andrew's Church further along George Street (where Chalmers led the 1843 Disruption), and by 1970 the sacred interior had been gutted and replaced with five storeys of fireproof archive stacks. It reopened as West Register House, one of the two homes of the National Records of Scotland, still holding some of the nation's oldest legal documents under the dome once built for hymn-singing.","https://en.wikipedia.org/wiki/West_Register_House","Distance flag: sits on the far (west) side of Charlotte Square, roughly 100-115m from Bute House/Georgian House rather than directly alongside the George-Street-to-Bute-House path itself - included anyway as the dominant, unmissable building forming the whole west side of the square, clearly visible across the gardens from the route (per the leg brief's ""roughly 100m"" being a guideline, not a hard cutoff). The 1964 merger partner, ""St Andrew's and St George's"" church at 13 George Street, is leg 1's landmark #11 (that church later added ""West"" to its own name to distinguish from a separate congregation - not covered here for length).","55.9515512","-3.2088685","confirmed - google places","2-8.jpg","keep","just_right","keep","yes","","","","","2026-08-28T15:31:15.339Z"
"Pitt Statue -> Bute House","2","The Georgian House","museum","7 Charlotte Square, Edinburgh","","","","A National Trust for Scotland museum recreating a New Town townhouse at the height of Georgian fashion, in a house built in 1796 for John Lamont, 18th Chief of Clan Lamont, who lived here until 1815. From 1889 it was home to theologian Rev Alexander Whyte, minister of nearby Free St George's, and his wife Jane, who raised eight children within it. The Marquess of Bute acquired the house in 1927; on the 5th Marquess's death in 1956, Nos 5, 6 and 7 passed to the National Trust in part settlement of death duties, restored and opened to the public in 1975.","For decades before it became a museum, No.7 served as an antique dealer's showroom - the very trade the house now exists to interpret, minus the historical accuracy. Lamont bought the newly built house for a little over £1,800 and sold it twenty years later for £3,000, trying and failing to offset debts that helped push his clan's finances into decline. The house stands directly next to No.6, Bute House, official residence of Scotland's First Minister since 1999 - a debt-ridden chief's townhouse sharing a garden wall with the seat of the devolved Scottish government.","https://www.nts.org.uk/visit/places/georgian-house","Death-duties/Land Fund mechanism by which Nos 5-7 passed to NTS in 1956/1966 is repeated across several tourism sources but not traced to a primary NTS record. Antique-dealer-showroom detail (pre-1973) and Lamont's purchase/resale prices confirmed via NTS and Undiscovered Scotland sources.","55.9524472","-3.2083051","confirmed - google places","2-9.jpg","keep","just_right","keep","yes","","","","","2026-08-28T15:31:15.339Z"
"Pitt Statue -> Bute House","2","Bute House","building","6 Charlotte Square, Edinburgh","","","","Designed by Robert Adam as part of his grand vision for Charlotte Square in 1791 - though Adam died the following year, before it was finished. Number 6 has been the official residence of Scotland's First Minister since 1999. The plot was first sold in 1792 to Orlando Hart, a shoemaker and prominent Edinburgh town councillor. The building later spent nearly 20 years as a hotel, and the Marquesses of Bute owned it for over 60 years before it was preserved for the nation in 1966.","In 1832, the exiled King Charles X of France stayed here briefly while it was operating as a hotel - some of the hotel's original brass lettering is still visible on the building today.","https://en.wikipedia.org/wiki/Bute_House","This is also the leg's end landmark (stored landmark #3 in landmarks.csv), fully authored there already - description/fact reused verbatim from that existing, previously-verified research rather than re-researched, per user request to include it as a POI too.","55.9524473","-3.2083714","confirmed - google places","2-10.jpg","keep","just_right","keep","yes","","","","","2026-08-28T15:31:15.339Z"
