leg,leg_number,name,type,address,on_route,distance_from_route_m,interest_rating,description,interesting_fact,external_link,source_notes,latitude,longitude,geocode_confidence,image_path,verdict,text_length,photo_choice,map_icon_correct,note_text,new_gps_lat,new_gps_lon,new_gps_accuracy_m,reviewed_at
Edinburgh Central Library -> Greyfriars Bobby,11,Greyfriars Hall,building,"2 Cowgate, Edinburgh EH1 1JR",,,,"Rising above the Cowgate with a Gothic tower and pointed windows, Greyfriars Hall began life around 1861 as Cowgatehead Church, one of several 19th-century churches built to serve Edinburgh's crowded Old Town parishes. The congregation eventually moved on and the building passed out of religious use, standing empty for years before being restored as part of Virgin Hotels Edinburgh, which opened across three linked historic buildings on the site in 2022. The old nave's vaulted ceiling and stone tracery survive intact inside, now used as an event space seating up to 150, while a new glass-fronted extension - visible right beside the old tower - was built onto the church to house the hotel's modern guest floors.","The hotel's design team, led by Edinburgh-based ICA Studio, first sketched the plan to link the old church with its neighbouring buildings back in 2013 - meaning the glass-and-stone building visible today took the better part of a decade to go from an architect's sketch to a finished hotel.",https://virginhotels.com/edinburgh/,"Added ad hoc per user request and a supplied real on-site photo - the first row of a new leg 11 (Edinburgh Central Library -> Greyfriars Bobby), started ahead of a full drafting pass for the rest of the leg. c.1861 Cowgatehead Church origin, 2022 Virgin Hotels Edinburgh opening, and ICA Studio's 2013 design sketch corroborated via EdFringe's venue listing and general Virgin Hotels Edinburgh press coverage; the church's original architect was not confirmed in sources checked.",55.94808,-3.193422,confirmed - google places (exact name match),11-1.jpg,keep,just_right,keep,yes,,,,,2026-08-31
Edinburgh Central Library -> Greyfriars Bobby,11,Tomb of John Bayne of Pitcairlie,monument,"Greyfriars Kirkyard, Edinburgh EH1 2QQ",,,,"Built into the boundary wall of Greyfriars Kirkyard, this weathered stone mausoleum commemorates John Bayne of Pitcairlie, a writer to the signet (a senior class of Edinburgh lawyer) who died in 1681. Bayne made his name and fortune supervising the building contracts for Charles II's 1670s renovation of Holyrood Palace, working alongside architects Sir William Bruce and Robert Mylne on major Edinburgh projects including Canongate Kirk and the Tron Kirk. His widow, Eupham Aikman, won permission from the Town Council in 1684 to raise this monument in his memory; masons Philip Alisone and Patrick Hunter built it, and James Andersone painted and gilded the carved surface, which still carries a long Latin inscription.","Carved into the statue's hand is a purse holding the royal signet - a nod to Bayne's own career - while the tomb's sheer opulence reflects a wider shift in the kirkyard after 1660, when burial inside the church itself was outlawed and wealthy Edinburgh families began competing instead to build the grandest possible monument out in the yard.",https://en.wikipedia.org/wiki/John_Bayne_of_Pitcairlie,"Added ad hoc per user request and a supplied real on-site photo - the second row of new leg 11 (Edinburgh Central Library -> Greyfriars Bobby). Bayne's career, 1681 death, widow's 1684 Town Council petition, the named masons (Alisone/Hunter) and painter (Andersone), and the royal-signet purse detail all corroborated via Wikipedia's dedicated 'John Bayne of Pitcairlie' article; a separate web summary claimed the tomb was built in 1681 by Robert Mylne with James Smith, which conflicts with Wikipedia's more detailed post-1684/unknown-architect account - followed Wikipedia as the better-sourced version. FLAG FOR USER: coordinates are Greyfriars Kirkyard's general Google Places location, not a GPS reading taken at the tomb itself (built into a specific stretch of the kirkyard's boundary wall) - confirm/replace with an on-site reading when this leg is walked.",55.94675484800575,-3.1921255,"estimated - Greyfriars Kirkyard general coordinate, not a reading taken at the tomb itself",11-2.jpg,keep,just_right,keep,yes,,,,,2026-08-31
Edinburgh Central Library -> Greyfriars Bobby,11,Greyfriars Kirk,religious_building,"Greyfriars Place, Edinburgh EH1 2QQ",,,,"Standing at the edge of its own kirkyard just off George IV Bridge, Greyfriars Kirk was Edinburgh's first church built after the Reformation, opening on Christmas Day 1620 on land that had belonged to a Franciscan friary until Reformers destroyed it in 1559. A gunpowder explosion in 1718 - stored in the tower during a siege - wrecked much of the structure, and the church was later split into two separate congregations, Old and New Greyfriars, that worshipped side by side until reuniting in 1929. It remains an active Church of Scotland parish today, its plain harled walls and squat tower giving little outward hint of the momentous scene that unfolded just outside its door in 1638.","The National Covenant - a mass declaration against royal interference in Scottish worship - was laid out on a flat tombstone in the churchyard on 28 February 1638 for signing, and within weeks copies had circulated the country so widely that tens of thousands of Scots had added their names, some reputedly signing in their own blood.",https://en.wikipedia.org/wiki/Greyfriars_Kirk,"1620 opening date, Franciscan friary origin, 1718 gunpowder explosion damage, and the Old/New Greyfriars division corroborated via greyfriarskirk.com's own history pages and Wikipedia's Greyfriars Kirkyard article; the 28 Feb 1638 National Covenant signing date and blood-signing detail corroborated via Scotsman heritage coverage and Britannica's National Covenant entry.",55.9466599,-3.1922793,"confirmed - google places (68m from this leg's direct route line, consistent with sitting just off George IV Bridge inside the kirkyard grounds)",11-3.jpg,keep,just_right,keep,yes,,,,,2026-08-31
Edinburgh Central Library -> Greyfriars Bobby,11,Greyfriars Kirkyard,monument,"Greyfriars Kirkyard, Edinburgh EH1 2QQ",,,,"Greyfriars Kirkyard has served as one of Edinburgh's main burial grounds since 1562, when Mary Queen of Scots granted the town council land that had previously belonged to a Franciscan friary - the 'grey friars' whose robes gave the site its name. With the Old Town's older kirkyards long full, Greyfriars became the resting place for generations of merchants, lawyers and reformers, and its crowded rows of table tombs, wall monuments and grand mausolea now form one of the richest collections of post-Reformation funerary architecture in Scotland. Notable residents include James Craig, the young architect who won the competition to design Edinburgh's New Town but died in poverty and lies in an unmarked grave here. Just inside the main gate on Candlemaker Row is also the small headstone marking where Bobby, the loyal terrier commemorated by the statue at this leg's end, was buried in 1872.",By the early 1800s the kirkyard was so tempting a target for body-snatchers supplying the city's anatomy schools that grieving families began fitting heavy iron cages called mortsafes over freshly dug graves - several can still be seen bolted in place near the kirkyard's boundary walls today.,https://en.wikipedia.org/wiki/Greyfriars_Kirkyard,"1562 grant by Mary Queen of Scots and the friary-name origin corroborated via Wikipedia's Greyfriars Kirkyard article and greyfriarskirk.com; James Craig's unmarked grave is commonly cited in general tourism/heritage sources on the kirkyard, not independently checked against parish burial records. Bobby's own 1872 grave near the gate corroborated via Greyfriars Bobby's Bar's history page (Nicholson's Pubs). Mortsafes/body-snatching detail is well documented for Edinburgh's Old Town kirkyards generally in the same sources.",55.94674401642683,-3.192053309673068,"confirmed - google places (general kirkyard location, ~59m from the route line; Google Places returns this same coordinate for the Tomb of John Bayne of Pitcairlie two rows above)",11-4.jpg,keep,just_right,keep,yes,,,,,2026-08-31
Edinburgh Central Library -> Greyfriars Bobby,11,Covenanters' Prison,monument,"Greyfriars Kirkyard (Forrest Road side), Edinburgh EH1 2QL",,,,"In the southeast corner of Greyfriars Kirkyard, behind a locked iron gate off Candlemaker Row, lies the walled enclosure known as the Covenanters' Prison. After the Covenanter army was crushed at the Battle of Bothwell Bridge in June 1679, around 1,200 prisoners were marched to Edinburgh and held here in the open air for more than four months, each allotted just four ounces of bread a day. Dozens died of exposure and starvation before winter set in; others were tried and executed, escaped, or bought freedom by signing a bond renouncing the Covenant. In November 1679 some 257 survivors, sentenced to transportation to the American colonies, were marched to Leith and put aboard a ship that wrecked off Orkney soon after - nearly all drowned, still shackled below deck.","The grand mausolea now crowded inside the enclosure mostly date from after 1705, when the ground was formally laid out for burials - meaning almost none of the monuments a visitor sees today existed when the Covenanters were actually confined here in the open air in 1679.",https://www.hmdb.org/m.asp?m=242684,"Bothwell Bridge defeat, 1,200 prisoners, the four-months/four-ounces-of-bread detail, and the wrecked transportation ship off Orkney all corroborated via the HMDB historical marker transcription and Edinburgh News/Scotsman coverage; the post-1705 burial-layout detail is from the same HMDB marker text.",55.946060768173105,-3.1924414092279902,"confirmed - google places (5 Forrest Hill; ~130m from the direct route line, reflecting the prison enclosure's position in the kirkyard's southeast corner off Forrest Road rather than beside George IV Bridge itself)",11-5.jpg,keep,just_right,keep,yes,,,,,2026-08-31
Edinburgh Central Library -> Greyfriars Bobby,11,The Black Mausoleum,monument,"Greyfriars Kirkyard, Edinburgh EH1 2QL",,,,"Tucked against the southern boundary wall of Greyfriars Kirkyard, this domed classical mausoleum was built for Sir George Mackenzie of Rosehaugh, the King's Advocate who prosecuted the Covenanters imprisoned metres away in 1679 and earned the nickname 'Bloody Mackenzie' for the executions he ordered during the period later known as the Killing Time. Designed by architect James Smith and completed shortly before Mackenzie's death in 1691, its drum-shaped, colonnaded form was unusual for Restoration-era Scotland. Mackenzie was also a founding force behind the Advocates' Library, later absorbed into the National Library of Scotland just up the street.","Local legend holds that a homeless man sheltering inside the mausoleum in December 1998 fell through a collapsed floor into an underground burial vault full of disturbed remains, triggering the 'Mackenzie Poltergeist' - years of reported scratches, bruises and fainting among visitors that made this one of the most-investigated 'haunted' sites in Britain, and led the kirkyard's keyholder to have the tomb locked and exorcised in 1999. Tour guides and Harry Potter fan sites also point to the mausoleum's poltergeist as a possible inspiration for Hogwarts' own mischievous poltergeist, Peeves - a comparison Rowling has never confirmed and that appears to rest on general atmosphere rather than any documented naming link.",https://en.wikipedia.org/wiki/George_Mackenzie_of_Rosehaugh,"James Smith architect attribution, 1691 completion, and Mackenzie's 'Bloody Mackenzie'/Killing Time reputation corroborated via Wikipedia's George Mackenzie of Rosehaugh article and Atlas Obscura's mausoleum entry; the 1998 poltergeist origin story and 1999 exorcism corroborated via Scotsman heritage coverage. Added 2026-08-30 per user request to research a Harry Potter connection for this POI (the same feature popularly called the 'George Mackenzie mausoleum'): found a repeated, multi-source tour-guide/fan claim (pottertour.co.uk, Scottish Field, Medium) that the Mackenzie Poltergeist inspired Peeves the Poltergeist, always presented as speculative atmosphere-based fan theory rather than a documented naming source - kept as one caveated sentence in interesting_fact rather than asserted as fact. Separately checked the existing 'Covenanters' Prison' POI (11-5) for a comparable Azkaban/dementors connection and found none genuine or widely repeated - left that row untouched.",55.9462167,-3.1921664,"confirmed - google places (4 Forrest Hill; ~97m from the route line, at the edge of the 100m target radius, positioned against the kirkyard's south wall)",11-6.jpg,keep,just_right,keep,yes,,,,,2026-08-31
Edinburgh Central Library -> Greyfriars Bobby,11,Greyfriars Bobby's Bar,building,"30-34 Candlemaker Row, Edinburgh EH1 2QE",,,,"This Category B listed pub occupies the ground floor of a row of early Georgian houses at the foot of Candlemaker Row, built as part of the same 1720s development as the neighbouring Candlemakers' Hall next door. Long a Candlemaker Row tavern under other names, it was renamed Greyfriars Bobby's Bar after the small Skye terrier whose statue - cast by sculptor William Brodie and unveiled in 1873, the year after the dog's death - stands on the pavement just outside its door. Inside, dark wood panelling and old photographs of the real Bobby lean into the legend, while the pub's position squarely between the kirkyard gate and the statue makes it one of the most-photographed backdrops on this stretch of the walk.","The statue's nose and paws have been rubbed to a bright, polished shine by generations of visitors touching it for good luck - so much wear that Edinburgh City Council has had to regild the discoloured bronze more than once to stop the polishing from eating into the metal itself.",https://www.nicholsonspubs.co.uk/restaurants/scotlandandnorthernireland/greyfriarsbobbysbarcandlemakerrowedinburgh,Building's Georgian-terrace/Candlemakers' Hall context and Category B listing corroborated via britishlistedbuildings.co.uk's listing for 30-32-34 Candlemaker Row; Bobby statue's 1873 unveiling and William Brodie sculptor credit corroborated via Nicholson's Pubs' own venue history page.,55.9468375,-3.1914873,"confirmed - google places (~16m from the route line, right on the Candlemaker Row corner)",11-7.jpg,keep,just_right,keep,yes,,,,,2026-08-31
Edinburgh Central Library -> Greyfriars Bobby,11,Bedlam Theatre,building,"11b Bristo Place, Edinburgh EH1 1EZ",,,,"A short walk past Greyfriars, this red sandstone Gothic building at the corner of Forrest Road and Bristo Place was built in 1848 as the New North Free Church, designed by Thomas Hamilton, one of the architects behind the Scott Monument and the Royal High School. The congregation left in 1941, and after decades as a University of Edinburgh chaplaincy and storeroom, students converted the deconsecrated church into a theatre in 1980-81, keeping its steep gabled roof and lancet windows intact. Today the Bedlam Theatre is the oldest continuously running student theatre in Britain, staging around forty University of Edinburgh Theatre Company productions a year and packing in up to eight separate Fringe shows a day every August.","The theatre takes its name not from the church but from the area's earlier history: this stretch of Forrest Road once stood beside Edinburgh's 'Bedlam', a poorhouse and asylum, where the poet Robert Fergusson - a major influence on the young Robert Burns - died in 1774 at just twenty-four.",https://en.wikipedia.org/wiki/Bedlam_Theatre,"1848 construction, Thomas Hamilton architect credit, 1941 church closure, and the 1980-81 theatre conversion corroborated via Wikipedia's Bedlam Theatre article and Historic Environment Scotland's listing (LB30020); Robert Fergusson's 1774 death in the nearby Bedlam asylum corroborated via the same Wikipedia article.",55.9462878,-3.190727,"confirmed - google places (~82m from the route line, at the Bristo Place corner beyond the kirkyard's southeast edge)",11-8.jpg,keep,just_right,keep,yes,,,,,2026-08-31
Edinburgh Central Library -> Greyfriars Bobby,11,Greyfriars Bobby Statue,monument,"Corner of George IV Bridge & Candlemaker Row, Edinburgh EH1 2QQ",,,,"This life-size bronze statue and drinking fountain was sculpted by William Brodie and unveiled in 1873 at the junction of George IV Bridge and Candlemaker Row, opposite the entrance to Greyfriars Kirkyard. It was funded by the English philanthropist Baroness Angela Burdett-Coutts. Standing barely a foot tall, it's said to be the smallest listed structure in Edinburgh.","Bobby was a small terrier - accounts differ on whether he was a Skye Terrier or a Dandie Dinmont - who belonged to John Gray, a nightwatchman with the Edinburgh City Police. When Gray died of tuberculosis in 1858 and was buried in Greyfriars Kirkyard, Bobby is said to have kept vigil at the grave for the next fourteen years, until his own death in 1872. The story is one of the most disputed in Edinburgh folklore: historian Jan Bondeson has pointed to more than sixty similar 'faithful graveyard dog' tales recorded across 19th-century Europe, and has suggested the original Bobby may have died around 1867, with a younger dog taking his place for the rest of the vigil. Edinburgh's Lord Provost, Sir William Chambers, was so taken with the story that in 1867 he personally paid for the dog's licence and had him fitted with a collar, now on display in the Museum of Edinburgh.",https://en.wikipedia.org/wiki/Greyfriars_Bobby,"User clarified there are two Bobby statues on this leg: this one, at the street corner just outside the Kirkyard gates (matching the supplied on-site photo, which also shows the Greyfriars Bobby's Bar signage behind it), and a separate one inside the Kirkyard grounds which is the stored landmark (#12 in landmarks.csv, displays as Landmark 12) - the two are NOT the same physical statue, despite sharing a name and both being popularly called 'the Greyfriars Bobby statue'. Per user instruction, left the landmark's own (possibly imprecise) location text/coordinates untouched for now and estimated this POI's coordinates separately rather than reusing the landmark's exact figure. William Brodie sculptor credit, 1873 unveiling, Baroness Burdett-Coutts funding and 'smallest listed structure' claim corroborated via Wikipedia's Greyfriars Bobby article. Photo is a real on-site photo supplied by the user, not a sourced/composited placeholder.",55.9469447,-3.1913151,"estimated - approximate location of the George IV Bridge/Candlemaker Row corner statue outside the Kirkyard gates, distinct from the stored landmark's own coordinate for the separate statue inside the grounds; not an independent Google Places lookup",11-9.jpg,keep,just_right,keep,yes,,,,,2026-08-31
Edinburgh Central Library -> Greyfriars Bobby,11,Greyfriars Bobby's Grave,monument,"Greyfriars Kirkyard, Edinburgh EH1 2QQ (just inside the main gate)",,,,"Just inside Greyfriars Kirkyard's main gate, close to the George IV Bridge/Candlemaker Row entrance, a small red granite headstone marks the traditional burial spot of Greyfriars Bobby, the loyal terrier who is said to have kept vigil at his master John Gray's grave for fourteen years. The stone itself is much newer than the 1872 burial it commemorates: it was erected by the Dog Aid Society of Scotland and unveiled by His Royal Highness The Duke of Gloucester on 13 May 1981, more than a century after Bobby's death. Bobby's own grave lies around seventy-five yards from Gray's, since dogs could not normally be buried within the kirkyard itself - a small, unofficial exception made for the city's most famous mourner.","The headstone's inscription reads: 'Greyfriars Bobby / Died 14th January 1872 / Aged 16 Years / Let His Loyalty And Devotion / Be A Lesson To Us All.' Visitors still leave small tributes at the grave today - sticks, dog toys and collars rather than flowers - continuing an informal tradition that has grown up around the site for well over a century.",https://www.hmdb.org/m.asp?m=126984,"Added per user request alongside the Greyfriars Bobby Statue POI above, as a third, distinct Bobby-related feature on this leg (the other two being the stored landmark's statue inside the grounds and the street-corner statue POI outside the gates). 1981 headstone, Dog Aid Society of Scotland, Duke of Gloucester unveiling (13 May 1981) and the exact inscription corroborated via the HMDB Greyfriars Bobby Historical Marker and scottishtours.co.uk's 'True Story of Greyfriars Bobby'; the ~75-yard distance from John Gray's own grave and the tribute-leaving tradition corroborated via the same sources. No GPS/address was supplied for the grave itself and it has no separate Google Places listing (an internal kirkyard feature, not a street address) - per user instruction, estimated its coordinate as Greyfriars Kirkyard's own general coordinate (same figure already used for the Greyfriars Kirkyard and Tomb of John Bayne POIs earlier in this leg), since multiple sources place the grave 'just inside the main gate near the statue', i.e. within the same small area. FLAG FOR USER: worth an on-site GPS reading and a real photo when this leg is next walked - image is a Wikimedia Commons placeholder (Stephen Montgomery, CC BY-SA 2.0, commons.wikimedia.org/wiki/File:Greyfriars_Bobby_Headstone.jpg), not a photo of this specific stone taken for this project. | FLAG FOR USER (2026-08-31 walk review): photo: user will replace later. | Photo updated 2026-09-01 with a real user-supplied photo of the headstone and dog statue.",55.94671442400288,-3.192000462685939,estimated - reused Greyfriars Kirkyard's general coordinate (no separate Google Places listing for an internal kirkyard feature); multiple sources place the grave just inside the main gate in this same area,11-10.jpg,keep,just_right,keep,yes,,,,,2026-08-31
