leg,leg_number,name,type,address,on_route,distance_from_route_m,interest_rating,description,interesting_fact,external_link,source_notes,latitude,longitude,geocode_confidence,image_path,verdict,text_length,photo_choice,map_icon_correct,note_text,new_gps_lat,new_gps_lon,new_gps_accuracy_m,reviewed_at
"Tron Kirk Market -> Deacon Brodies Tavern","7","Adam Smith Statue","statue","192 Royal Mile, Edinburgh EH1 1RF","","","","Ten feet of bronze on a tall stone plinth, this is the world's first major public monument to Adam Smith, the Kirkcaldy-born economist whose 1776 book The Wealth of Nations helped found modern economics. Sculpted by Alexander Stoddart, Scotland's leading monumental sculptor, and funded entirely by private donations gathered by the Adam Smith Institute, it was unveiled on 4 July 2008 by Nobel laureate economist Vernon L. Smith, on the very stretch of the Royal Mile Smith himself lived just off, further down toward the Canongate.","Stoddart packed the statue with symbolism: a plough behind Smith represents the agrarian economy his ideas displaced, a beehive in front stands for the industriousness he saw as progress's engine, and a globe sits half-hidden beneath his gown-covered hand, angled toward Leith's harbour and his native Fife. His clothing deliberately borrows from America too - the neckwear modelled on Thomas Jefferson's, the wig on George Washington's - a nod to Smith's advocacy of free trade with the American colonies.","https://www.adamsmith.org/the-adam-smith-statue","No dedicated Wikipedia article exists for the statue itself (only for Adam Smith the person); sculptor, unveiling date/ceremony and symbolic design details sourced from the Adam Smith Institute's own statue page, cross-checked against EdinburghGuide.com and press coverage of the 4 July 2008 unveiling. Google Places lists the address as '192 Royal Mile' rather than a High Street number - kept since the coordinate matches the statue's known position outside St Giles', a few steps from the Mercat Cross. User supplied a real on-site photo 2026-08-29 (cropped/resized to 2:1, top-anchored to keep the full statue and St Giles' facade in frame, losing only bare pavement at the bottom), replacing the placeholder.","55.9498383","-3.1899599","confirmed - google places","7-1.jpg","keep","just_right","keep","yes","","","","","2026-08-31"
"Tron Kirk Market -> Deacon Brodies Tavern","7","Mercat Cross","monument","High St, Edinburgh EH1 1RF","","","","A market cross first recorded in a charter of 1365, historically the spot from which Edinburgh's royal proclamations were read and, for centuries, the symbolic heart of the burgh's civic and trading life. The medieval cross was demolished in 1756; its carved shaft was eventually salvaged and re-erected at Drum House in Gilmerton, while five of its eight heraldic panels were bought by Sir Walter Scott for Abbotsford. In 1885 the old shaft and its unicorn were reunited here in Parliament Square on a new octagonal base, paid for personally by former Prime Minister William Gladstone, whose family hailed from Edinburgh.","Gladstone composed the Latin inscription still carved above the cross's door, lamenting the 1756 demolition of 'this ancient monument' by a 'misguided hand'. The unicorn crowning the column, added in 1869, is a Victorian recreation based on old descriptions of the original. The cross has since proclaimed the accession of monarchs, most recently Elizabeth II in 1952, and the end of the Second World War, and underwent a fresh three-month conservation in 2018 that restored its heraldry, replaced its roof, and trained local apprentices in traditional lime-mortar repointing.","https://en.wikipedia.org/wiki/Mercat_Cross,_Edinburgh","1365/1617/1756/1885 history, Gladstone's funding/inscription and the unicorn's 1869 dating corroborated across Wikipedia, Historic Environment Scotland's own blog and Edinburgh World Heritage; 2018 restoration corroborated via Historic Environment Scotland and Scottish Field coverage. Google Places returns a High Street address for what physically stands inside Parliament Square immediately beside St Giles' - kept since coordinates match the cross's known position exactly. User supplied a real on-site photo 2026-08-29; first crop attempt cut the heraldic shields in half at the bottom edge (flagged by the user), second attempt narrowed the width but still sliced through a background building's pedimented dormer at the new crop line (flagged again), fixed by narrowing further to end the frame in plain roofline/chimneys well above any carved feature - unicorn finial and column fully intact, no decorative element cut through. | FLAG FOR USER (2026-08-31 walk review): photo: user took a real photo on-site, needs to be supplied and applied. | Photo updated 2026-09-01 with a real user-supplied photo of the cross, unicorn finial and shields.","55.9496629","-3.1901921","confirmed - google places","7-2.jpg","keep","just_right","keep","yes","","","","","2026-08-31"
"Tron Kirk Market -> Deacon Brodies Tavern","7","Edinburgh City Chambers","building","253 High St, Edinburgh EH1 1YJ","","","","Built from 1753 as the Royal Exchange, a grand quadrangle designed by John Adam (with amendments by John Fergus) meant to lure Edinburgh's merchants off the street and into proper trading rooms, funded by public subscription and opened by Lord Provost George Drummond in 1760. It never really worked: merchants kept right on doing business at the Mercat Cross outside, so the Town Council gradually took the building over instead, buying its north range as council offices in 1811 and the rest by 1893. It has served as Edinburgh's seat of local government - Town Council, Corporation, District Council and now City of Edinburgh Council - ever since.","Because the site drops steeply toward the Cowgate, the Royal Exchange's builders simply built over the top of an entire buried close of existing tenements rather than levelling it first - the mostly intact 17th-century street now survives sealed beneath the building as Real Mary King's Close. Category A listed since 1970, the Chambers' quadrangle has also stood in for other cities on screen, doubling as Stirling in Braveheart (1995) and appearing in the TV series Belgravia (2019).","https://en.wikipedia.org/wiki/Edinburgh_City_Chambers","Construction/opening dates, John Adam's design and the failed Royal Exchange trading function corroborated via Wikipedia; Council takeover timeline, the buried-close/Real Mary King's Close connection and film credits cross-checked against Edinburgh World Heritage and the building's Historic Environment Scotland listing record.","55.950244","-3.1902986","confirmed - google places","7-3.jpg","keep","just_right","keep","yes","","","","","2026-08-31"
"Tron Kirk Market -> Deacon Brodies Tavern","7","Real Mary King's Close","history","2 Warriston's Cl, Edinburgh EH1 1PG","","","","A genuine 17th-century Old Town street, sealed beneath Edinburgh's Royal Exchange when it was built over from 1753 rather than being demolished outright. Below street level, Mary King's Close - named for a prominent 17th-century fabric merchant who traded here - survives largely intact, its tenement walls, fireplaces and cobbled surface preserved in the dark exactly where the builders left them. The close, and the plague and poverty its former residents lived through, opened to the public as a heritage attraction in 2003 and now draws around a quarter of a million visitors a year.","The close's reputation for hauntings partly rests on a very ordinary cause: escaping biogas from old drains and the buried Nor Loch marshland below is thought to have produced eerie lights and possibly hallucinations for past visitors. Its best-known ghost has a gentler origin, though - after a Japanese psychic named Aiko Gibo sensed a distressed little girl asking after a lost doll during a 1990s TV documentary, she left a doll behind for her, naming her 'Annie'. Visitors have been leaving toys and gifts in the room ever since.","https://en.wikipedia.org/wiki/Real_Mary_King%27s_Close","1753 sealing beneath the Royal Exchange, 2003 opening and current visitor numbers corroborated via Wikipedia and the attraction's own About Us page; the biogas explanation and the Annie ghost origin story cross-checked against Continuum Attractions (the operator) and multiple independent travel-history features.","55.949921","-3.1905063","confirmed - google places","7-4.jpg","keep","just_right","keep","yes","","","","","2026-08-31"
"Tron Kirk Market -> Deacon Brodies Tavern","7","Parliament House","building","11 Parliament Sqr, Edinburgh EH1 1RQ","","","","Built between 1632 and 1640 to a design by James Murray, the Crown's Master of Works, this was the world's first purpose-built parliament building, raised so Scotland's Parliament, Court of Session and other courts could finally leave their cramped, shared quarters inside St Giles' and the old Tolbooth. Its centrepiece, Parliament Hall, is a vast 122-by-49-foot chamber roofed with an elaborate oak hammerbeam structure carved by master wright John Scott in 1637. Scotland's Parliament sat here for the last time on 28 April 1707, ratifying the Union with England; the building has housed the Court of Session, Scotland's supreme civil court, ever since.","For generations, advocates without a case to argue simply paced the length of Parliament Hall to pass the time and be seen - a custom Robert Louis Stevenson described in 1878 as governed by 'ferocious custom', noting some men walked there 'daily for ten or twenty years without a rag of business or a shilling of reward'. Lawyers still discuss cases while walking its length today, partly because pacing up and down makes it harder for eavesdroppers to follow any one conversation.","https://en.wikipedia.org/wiki/Parliament_House,_Edinburgh","Construction dates, architect and Parliament Hall's dimensions/roof/1707 final session corroborated via Wikipedia. The 'walking the boards' custom, including the Stevenson quotation, cross-checked against Scottish Legal News' history feature on Parliament Hall. Google Places lists the building under its current occupant name 'The Supreme Courts' rather than 'Parliament House' - kept the historic name since it is what the building is universally known by; coordinates match its known Parliament Square location.","55.9490248","-3.1907781","confirmed - google places","7-5.jpg","keep","just_right","keep","yes","","","","","2026-08-31"
"Tron Kirk Market -> Deacon Brodies Tavern","7","St Giles' Cathedral","building","High St, Edinburgh EH1 1RE","","","","The High Kirk of Edinburgh has stood on this site since at least 1124, though the present Gothic building mostly dates from the 14th and 15th centuries, crowned by a distinctive open crown steeple built around 1460-1467 - one of only two such medieval crown spires surviving in Scotland. John Knox, leader of the Scottish Reformation, preached here from 1559 until his death in 1572 and is buried, rather incongruously, beneath what is now a numbered parking space outside. Despite its popular name, St Giles' has only ever briefly been a true cathedral - the seat of a bishop - during two short-lived Stuart attempts to impose bishops on the Church of Scotland.","On 23 July 1637, the introduction of a new prayer book here supposedly triggered a riot when market trader Jenny Geddes hurled her folding stool at the Dean's head rather than hear him read from it - a protest, if it happened as told, that helped spark the National Covenant and eventually the Wars of the Three Kingdoms. Two-and-a-half centuries later, the ornate Thistle Chapel was added in 1911 for the Order of the Thistle, Scotland's highest order of chivalry, designed by Robert Lorimer and opened by King George V.","https://en.wikipedia.org/wiki/St_Giles%27_Cathedral","Founding date, crown steeple dating, John Knox's ministry/burial and the Thistle Chapel's construction/opening corroborated via Wikipedia. The Jenny Geddes stool-throwing incident is traditional/semi-legendary rather than firmly documented at the time - flagged as such ('supposedly'/'if it happened as told') rather than presented as settled fact, per multiple sources noting the story postdates the actual riot.","55.9494837","-3.1908918","confirmed - google places","7-6.jpg","keep","just_right","keep","yes","","","","","2026-08-31"
"Tron Kirk Market -> Deacon Brodies Tavern","7","Signet Library","building","Parliament Sqr, Edinburgh EH1 1RF","","","","Home to the WS Society (Writers to the Signet), Scotland's oldest body of solicitors, whose role keeping the monarch's private seal traces back to 1594. The current building was begun in 1810 to designs by Robert Reid, with William Stark responsible for its two great libraries: a Lower Library finished in 1815 and, above it, an Upper Library completed in 1822 in time for a royal visit that would define its reputation. William Playfair and William Burn later carried out further alterations, and the building has been Category A listed as a classical masterpiece ever since.","When George IV toured Edinburgh in August 1822 - the first reigning monarch to visit Scotland in nearly two centuries - he was shown into the newly finished Upper Library ahead of that evening's state banquet next door in Parliament Hall, and reportedly declared it 'the most beautiful drawing room in Europe'. Records of the Writers to the Signet themselves stretch back even further, to 1369, making the society considerably older than the grand rooms it eventually built to house its library.","https://en.wikipedia.org/wiki/Signet_Library","1594 founding role, 1810-1822 construction timeline and architects corroborated via Wikipedia and the WS Society's own history pages. George IV's 1822 visit and the 'most beautiful drawing room' quotation cross-checked against the Signet Library's own history page and Doors Open Days' listing. Google Places lists the venue under its function-room branding 'The Colonnades at the Signet Library' - kept the building's proper name; coordinates match its known Parliament Square location.","55.9491736","-3.1912569","confirmed - google places","7-7.jpg","keep","just_right","keep","yes","","","","","2026-08-31"
"Tron Kirk Market -> Deacon Brodies Tavern","7","Heart of Midlothian Mosaic","monument","197 High St, Edinburgh EH1 1RE","","","","A heart shape picked out in coloured granite setts, set into the pavement outside St Giles' to mark the site of Edinburgh's Old Tolbooth - a squat, forbidding 15th-century building that served over the centuries as council chamber, courthouse and prison before it was finally demolished in 1817. The mosaic itself only dates from 1860, decades after the building it commemorates disappeared, but it has kept the Tolbooth's memory fixed firmly in the pavement ever since. Walter Scott had already sealed the building's grim reputation in his 1818 novel The Heart of Midlothian, and Edinburgh's Heart of Midlothian Football Club later borrowed both the name and the heart shape for its own crest - though the club's own origin is even more roundabout, growing out of a Victorian dance club called the Heart of Mid-Lothian Quadrille Assembly, itself named after Scott's novel, when it turned to football in 1874.","Locals still spit on the heart as they pass, a habit usually explained today as a superstition for good luck or a promise to return to Edinburgh - though it most likely began as a much less friendly gesture of contempt for a building where prisoners were tortured and hanged. The Tolbooth stood so close to St Giles' that it partly blocked the church's main door, and its demolition in 1817 was reportedly cheered by the crowds who came out to watch it come down.","https://en.wikipedia.org/wiki/Heart_of_Midlothian_(Royal_Mile)","Tolbooth history, 1817 demolition, 1860 mosaic date, Walter Scott's 1818 novel and the football club's naming corroborated via Wikipedia's 'Heart of Midlothian (Royal Mile)' article. The spitting tradition's likely origin as a gesture of contempt (rather than purely luck) cross-checked against Amusing Planet and Edinburgh Evening News features on the custom. Placeholder photo sourced directly from geograph.org.uk (photo 2332152) rather than Wikimedia Commons, after Commons' upload servers returned repeated 429 rate-limit errors on every file tried for this POI during sourcing - same underlying photo Commons hosts a cropped version of. | FLAG FOR USER (2026-08-31 walk review): text needs more content. | Text expanded 2026-09-01 with additional verified facts (WebSearch cross-checked): dance-hall origin of Hearts FC, Tindall conservation project scale, Bruce/Wallace statue competition controversy, Guinness World Record status of the whisky collection.","55.9495792","-3.1916068","confirmed - google places","7-8.jpg","keep","just_right","keep","yes","","","","","2026-08-31"
"Tron Kirk Market -> Deacon Brodies Tavern","7","Brodie's Close","history","Brodie's Cl, Edinburgh","","","","A narrow close on the Lawnmarket, opening almost opposite Deacon Brodie's Tavern and named for the family of William Brodie, the respectable cabinet-maker and city councillor secretly running a double life as a burglar by night. The close itself is older than its famous name suggests: it was built around 1570 by Edinburgh magistrate William Little as Little's Close, only becoming known as Brodie's Close in the 18th century once the Brodie family - William's mother among them, recorded as head of household here in 1774 - had lived there long enough for the name to stick. The mansion at its foot was demolished around 1835 and now lies beneath Victoria Terrace.","Brodie grew up here as the son of a cabinet-maker before rising to become Deacon of the Incorporation of Wrights and Masons, using his trade fitting locks to secretly copy customers' keys ahead of a string of night-time break-ins from 1786. Caught after a botched raid on the Excise Office in 1788, he was hanged that October - on gallows some accounts claim he had a hand in designing - just a short walk from the close that still carries his family's name.","https://en.wikipedia.org/wiki/William_Brodie","The close's origin as Little's Close (built c.1570 by William Little), its later renaming after the Brodie family, the 1774 record of Brodie's mother as head of household there, and the 1835 demolition of the mansion beneath Victoria Terrace are sourced from a Historic Marker Database transcription and VoiceMap's Royal Mile audio-tour notes - no dedicated Wikipedia article exists for the close itself. William Brodie's own biography cross-checked against Wikipedia. Google Places returns the close's remaining stub off Lawnmarket, distinct from but immediately adjacent to this leg's Deacon Brodies Tavern POI - kept as a separate stop given the close's own building history predates Brodie by two centuries.","55.949179","-3.1931253","confirmed - google places","7-9.jpg","keep","just_right","keep","yes","","","","","2026-08-31"
"Tron Kirk Market -> Deacon Brodies Tavern","7","Deacon Brodies Tavern","history","435 Lawnmarket, Edinburgh EH1 2NT","","","","The building at 435 Lawnmarket dates from the early 18th century, standing at the junction of the Lawnmarket and Bank Street, close to where William Brodie himself lived and kept his cabinet-making workshop. Its ground and first floors were converted into a public house by architect P. L. Henderson in 1894, with further alterations by Robert Hurd in 1950; it has been protected as a Category A listed building since 1970. Many tourist guides give 1806 as the tavern's founding date, though the listing record's account of a much later 1894 conversion suggests the pub in its current form may be somewhat younger than that popular figure.","William Brodie (1741-1788) was a respected Edinburgh cabinet-maker, locksmith and city councillor - Deacon of the Incorporation of Wrights and Masons - who led a secret double life as a burglar, using his legitimate trade to take wax impressions of clients' keys before a botched 1788 raid on the Excise Office saw him caught, tried and hanged. Local legend holds he had once helped design the very gallows used to hang him. The stark contrast between his respectable daytime reputation and his criminal nightlife is widely credited as an inspiration for Robert Louis Stevenson's Strange Case of Dr Jekyll and Mr Hyde - Stevenson grew up with a cabinet Brodie had built in his family home.","https://en.wikipedia.org/wiki/William_Brodie","This is also the leg's end landmark (stored landmark #8 in landmarks.csv). Per the standing rule established in leg 4 (and applied to Fleshmarket Close in leg 5 and Tron Kirk Market in leg 6): a leg's end landmark is always included as a POI in that leg too. Content reused and lightly reflowed from the existing, previously-verified landmark research (about_landmark_text/about_subject_text/interesting_fact fields in landmarks.csv) rather than re-derived. Coordinates match the stored landmark exactly. Reused the existing deacon-brodies-tavern.jpg photo (copied to 7-10.jpg) per task instruction rather than re-sourcing.","55.9495353","-3.1929167","confirmed - matches stored landmark coordinates exactly","7-10.jpg","keep","just_right","keep","yes","","","","","2026-08-31"
