leg,leg_number,name,type,address,on_route,distance_from_route_m,interest_rating,description,interesting_fact,external_link,source_notes,latitude,longitude,geocode_confidence,image_path,verdict,text_length,photo_choice,map_icon_correct,note_text,new_gps_lat,new_gps_lon,new_gps_accuracy_m,reviewed_at
"Wojtek Memorial -> Scott Monument","4","Ross Bandstand","building","West Princes Street Gardens, Edinburgh","","","","Edinburgh Castle rises directly above this natural bowl of West Princes Street Gardens, its ramparts framing whatever's happening on the curved stage in front of you. That stage - officially the Ross Open Air Theatre - has stood here since 1935, built to a design by city architect E. J. Macrae after storms wrecked the original 1877 bandstand, a gift from whisky baron William Henry Ross. Around 2,500 people can pack these grassy slopes for the Edinburgh International Festival, the Jazz Festival, Hogmanay concerts and the Festival fireworks that light up the castle overhead. Behind that seemingly settled scene sits nearly two decades of quiet warfare over what should stand here instead.","","https://threadinburgh.scot/2023/11/15/the-thread-about-the-ross-bandstand-or-170-years-of-squabbling-over-a-public-performance-space-in-west-princes-street-gardens/","","55.950561","-3.2000812","","4-1.jpg","","","","","","","","",""
"Wojtek Memorial -> Scott Monument","4","Royal Scots Greys Monument","monument","Princes Street, opposite Frederick Street, Edinburgh","","","","A bronze cavalryman stares back across the valley toward Edinburgh Castle, his horse rearing on a rough-hewn rock pedestal above the gardens. Sculptor William Birnie Rhind, working with Alessandro Parlanti, cast him between 1903 and 1906 to commemorate the Royal Scots Greys' dead from the Second Boer War, and Lord Rosebery unveiled the finished monument in 1906. The rider wears the exact uniform the regiment carried to South Africa in 1899, bearskin cap included. By then the Greys were already more than two centuries old, one of the British Army's oldest cavalry regiments, raised back in 1678.","","https://artuk.org/discover/artworks/royal-scots-greys-memorial-297128","","55.9513786","-3.1993979","","4-2.jpg","","","","","","","","",""
"Wojtek Memorial -> Scott Monument","4","The Mound","history","The Mound, Edinburgh","","","","Feel the ground level out beneath your feet: this sloped crossing between West and East Princes Street Gardens isn't natural land at all, it's spoil. Between the 1780s and about 1830, an estimated 1.5 million cartloads of earth and rubble dug from the New Town's foundations were tipped here into the drained bed of the old Nor Loch, gradually building a shortcut between the medieval Old Town above and the new Georgian streets across the valley. Macadamised and landscaped by 1830, it now carries the Royal Scottish Academy and the Scottish National Gallery on its slopes - an entire hillside built from someone else's foundations.","","https://en.wikipedia.org/wiki/The_Mound","","55.9510518","-3.1963641","","4-3.jpg","","","","","","","","",""
"Wojtek Memorial -> Scott Monument","4","Allan Ramsay Monument","statue","West Princes Street Gardens, foot of the Mound, Edinburgh","","","","The soft cap on this marble head is a joke about the man's first career. Sir John Steell carved this ten-foot Carrara marble figure of poet and bookseller Allan Ramsay (1686-1758) in 1865, showing him with a book in one hand and a pencil in the other, on a pedestal designed by architect David Bryce. Before Ramsay became a founding figure of the early Edinburgh Enlightenment - opening one of Britain's first circulating libraries and writing the pastoral comedy 'The Gentle Shepherd' - he trained and worked as a wigmaker, and Steell dressed him in his own nightcap rather than the powdered wig he'd once have sold customers. Medallion portraits of his descendants, including painter son Allan Ramsay the Younger, decorate the pedestal sides.","","https://en.wikipedia.org/wiki/Allan_Ramsay_(poet)","","55.9517077","-3.1973132","","4-4.jpg","","","","","","","","",""
"Wojtek Memorial -> Scott Monument","4","Gardener's Cottage","building","Princes Street Gardens (foot of the Mound), Edinburgh EH2 2HG","","","","Green barge-boarding under broad eaves marks a Head Gardener's house, not a folly - built in 1886 to a design by city architect Robert Morham from squared, snecked red sandstone. It sits right where the Gardens' two halves meet at the foot of the Mound, so close to the dividing line that even official sources can't agree whether to file it under West or East Princes Street Gardens. No one has lived here for years: the interior was refurbished with period furniture and antiques in 2017, and the cottage now serves as campaign base for the Quaich Project, a City of Edinburgh Council and Ross Development Trust partnership working to reimagine the gardens around it.","","https://www.canmore.org.uk/site/117454","","55.9514237","-3.1972302","","4-5.jpg","","","","","","","","",""
"Wojtek Memorial -> Scott Monument","4","Floral Clock","history","West Princes Street Gardens, foot of the Mound, Edinburgh","","","","Watch the minute hand and you're watching thousands of individual bedding plants, not gears, since the moving parts here are entirely underground. Switched on 10 June 1903, this was the earliest floral clock in Britain and among the first anywhere in the world: city parks superintendent John McHattie designed the planting scheme with advice from James Mossman, a descendant of Mary Queen of Scots' court jeweller, while Edinburgh clockmakers James Ritchie & Son built the hidden mechanism. It started with only an hour hand; a minute hand followed in 1904, and a mechanical cuckoo has called the quarter-hours from a little house beside the clock since 1953.","","https://threadinburgh.scot/2023/06/11/the-thread-about-mr-mchattie-mr-ritchie-and-the-floral-clock-in-princes-street-gardens/","","55.9517238","-3.1972529","","4-6.jpg","","","","","","","","",""
"Wojtek Memorial -> Scott Monument","4","Royal Scottish Academy Building","gallery","The Mound, Edinburgh","","","","The figure crowning the pediment isn't a symbol of wisdom, whatever guidebooks might suggest at a glance - it's Queen Victoria, sculpted as Britannia. William Henry Playfair designed this Greek Doric temple front in 1822-26 as the Royal Institution, home in turn to the Royal Society of Edinburgh and the Board of Manufactures before the Royal Scottish Academy took permanent occupancy in 1911. Before Playfair could build on this spot at all, roughly 2,000 timber piles had to be driven into the soft ground of the old drained Nor Loch bed beneath your feet. Sir John Steell added that rooftop sculpture and the corner sphinxes; the building still hosts rotating exhibitions today, including the RSA's own annual show.","","https://en.wikipedia.org/wiki/Royal_Scottish_Academy_Building","","55.9516752","-3.1962890","","4-7.jpg","","","","","","","","",""
"Wojtek Memorial -> Scott Monument","4","John Wilson Statue","statue","East Princes Street Gardens, Edinburgh","","","","This bronze figure holds a half-open manuscript and a quill, caught mid-thought - and the pose suits a man who lived two lives at once. Sir John Steell sculpted Professor John Wilson (1785-1854) and unveiled him on 25 March 1865, the same day as the nearby Allan Ramsay statue. Wilson held the Chair of Moral Philosophy at Edinburgh University from 1820 to 1851, teaching by day, while by night - under the pen-name 'Christopher North' - he was the swaggering, pseudonymous voice of the Tory literary journal Blackwood's Edinburgh Magazine, writing more than fifty articles for it in 1834 alone.","","https://en.wikipedia.org/wiki/John_Wilson_(Scottish_writer)","","55.9519525","-3.1961001","","4-8.jpg","","","","","","","","",""
"Wojtek Memorial -> Scott Monument","4","Scottish National Gallery","gallery","The Mound, Edinburgh","","","","From the lawn, the neoclassical front was, in Prince Albert's own words at the 1850 foundation-stone ceremony, 'a temple erected to the Fine Arts.' William Henry Playfair designed this home for Scotland's national collection of Old Master and Scottish paintings, and it opened to the public in 1859. It stands immediately south of Playfair's earlier Royal Scottish Academy building on the same ridge, the two structures forming a matched pair astride the Mound - though what you're looking at is actually a scaled-down version of his original, more ambitious design, rejected at the time as too expensive.","","https://en.wikipedia.org/wiki/Scottish_National_Gallery","","55.950902","-3.1956862","","4-9.jpg","","","","","","","","",""
"Wojtek Memorial -> Scott Monument","4","Playfair Steps","architectural_point","Playfair Steps, Edinburgh","","","","This broad flight of stone steps is one of the busiest staircases in the city, dropping from Market Street down to the wide paved forecourt between the Royal Scottish Academy and the Scottish National Gallery. Built around 1828 and named after architect William Henry Playfair, they form one of the main pedestrian links between the Old Town above and Princes Street Gardens below. During the Edinburgh Festival Fringe every August, the steps and the plaza at their foot turn into one of the city's busiest informal stages, packed all summer with street performers, jugglers and the crowds who stop to watch them.","","https://www.scottish-places.info/features/featurefirst90294.html","","55.9504197","-3.1949044","","4-10.jpg","","","","","","","","",""
