leg,leg_number,name,type,address,on_route,distance_from_route_m,interest_rating,description,interesting_fact,external_link,source_notes,latitude,longitude,geocode_confidence,image_path,verdict,text_length,photo_choice,map_icon_correct,note_text,new_gps_lat,new_gps_lon,new_gps_accuracy_m,reviewed_at
"Edinburgh Castle -> Petit Paris","9","Johnston Terrace Wildlife Garden","history","7/8 Castle Wynd South, Edinburgh EH1 2JT","","","","Tucked at the top of the Patrick Geddes Steps (also known as Castle Wynd South), barely 50 metres from the Castle esplanade, this pocket-sized garden has a surprisingly layered past: it began as the site of a medieval chapel, was later turned into a children's growing garden for fruit and vegetables under the influence of town planner Patrick Geddes, saw service as a military post during the Second World War, and at various points has done duty as a playground and an outdoor cafe. Since the Scottish Wildlife Trust took over the adjoining office in 1982, the plot - at just 0.07 hectares, the smallest of the Trust's 123 Scottish nature reserves - has been managed as a tiny urban haven for wildlife squeezed in among the tenements along Johnston Terrace.","Despite sitting in the shadow of one of Scotland's most fortified sites, the reserve now supports frogs, bumblebees and butterflies, with grey herons occasionally spotted overhead - proof that even a garden smaller than a tennis court, wedged into the Old Town's steepest stairway, can function as a genuine wildlife habitat.","https://scottishwildlifetrust.org.uk/reserve/johnston-terrace-garden/","Placeholder photo (9-5.jpg) is a general Johnston Terrace street view rather than the garden itself, which is a small gated plot with very little dedicated street-level photography available on Wikimedia Commons.","55.9481384","-3.196414","confirmed - google places (matched as ""Johnston Terrace Garden"")","9-1.jpg","keep","just_right","keep","yes","","","","","2026-08-31"
"Edinburgh Castle -> Petit Paris","9","The Vennel and Flodden Wall","monument","The Vennel, Edinburgh","","","","Squeezed between tenement walls at the south-west corner of the Grassmarket, The Vennel is a steep, roughly 70-step stairway linking the square with Lauriston Place above - and one of the most celebrated photo spots in Edinburgh, framing Edinburgh Castle rising directly above the rooftops. Partway up, the path runs alongside a genuine surviving stretch of the Flodden Wall, thrown up in a panic after Scotland's catastrophic defeat at the Battle of Flodden in 1513 left the capital fearing an English invasion. Near the top of the steps, where Brown's Place meets the Vennel, the older wall gives way to the Telfer Wall, a westward extension enclosed between 1628 and 1636 after the merchant George Heriot donated land to the city - the surviving Flodden Tower bastion here still shows its distinctive crosslet gunloops.","Despite being built to keep an army out, the wall never actually faced a siege - the English invasion Scotland feared after Flodden never came - so what survives today is less a monument to a battle fought than to a capital city bracing, at real expense, for one that never arrived.","https://en.wikipedia.org/wiki/Flodden_Wall","","55.9463323","-3.1971406","confirmed - google places","9-3.jpg","keep","just_right","keep","yes","","","","","2026-08-31"
"Edinburgh Castle -> Petit Paris","9","Tanner's Close, West Port","history","West Port, Edinburgh","","","","Just off the Grassmarket, the run-down lodging houses of West Port's Tanner's Close became the base of operations for William Burke and William Hare, whose eleven-month, sixteen-victim killing spree in 1827-28 remains Scotland's most notorious murder case. Rather than robbing graves like the ""resurrectionists"" of popular imagination, the pair smothered vulnerable lodgers, drinking companions and acquaintances outright, and sold the fresh bodies to Robert Knox, a prominent Edinburgh anatomist paying well for cadavers with no questions asked. Hare turned King's Evidence and walked free; Burke was hanged in 1828 before a crowd of tens of thousands and, in a fitting final twist, his own body was publicly dissected at the university. Tanner's Close itself was demolished in 1902-03, and the site is now covered by the office block Argyle House.","Burke's skeleton is still kept by the University of Edinburgh's Anatomical Museum, and a section of his skin was reportedly used to bind a small book, now held by Surgeons' Hall Museum - making him almost certainly the only Edinburgh murderer whose remains ended up on public display in two separate collections.","https://en.wikipedia.org/wiki/Burke_and_Hare_murders","FLAG FOR USER: coordinates are a reasoned estimate, not a Places-confirmed or on-site GPS point. Tanner's Close was demolished over a century ago and no plaque marks its exact original position; historical sources describe it as lying ""between King's Stables Road and West Port... just beyond the west end of the Grassmarket,"" so it is positioned here along West Port near that junction. Google Places' listing for ""Argyle House"" (the modern building on the site) returned an entrance address on Lady Lawson Street, roughly 250m further along West Port/Lady Lawson Street from this leg's route - too far off-route to use directly, since the same large building block also fronts onto West Port itself, closer to here.","55.9468","-3.1983","estimated - Tanner's Close demolished 1902-03, no on-site marker; positioned per historical descriptions of its location between King's Stables Road and West Port","9-4.jpg","keep","just_right","keep","yes","","","","","2026-08-31"
"Edinburgh Castle -> Petit Paris","9","Beehive Inn","building","18-20 Grassmarket, Edinburgh EH1 2JU","","","","One of the Grassmarket's oldest surviving buildings, the Beehive Inn began life in the 16th century as a coaching inn, when mail coaches and travellers arriving from the south would have stabled their horses right outside. Robert Burns is said to have stayed next door during his 1786-87 visits to Edinburgh and to have watched cockfights held inside the inn - a blood sport common in Scottish taverns of the period. Today the pub is best known as the starting point of the Edinburgh Literary Pub Tour, launched here in 1996 as the city's first tour of its kind: two professional actors lead visitors between a handful of historic pubs, dramatising the lives and rivalries of Scottish writers from Robert Burns and Sir Walter Scott through to Robert Louis Stevenson, Muriel Spark, and the generation of Rebus and Harry Potter. Behind its three-storey frontage, the pub also opens onto an extensive, tiered beer garden with views up toward the Castle - one of the largest outdoor drinking spaces in the Old Town.","The tour still begins in a private function room on the Beehive's third floor before spilling out onto the Grassmarket - meaning most nights of the week, this 16th-century coaching inn is quietly hosting a two-hour dramatised argument about which Edinburgh writer deserves the last word.","https://www.edinburghliterarypubtour.co.uk/","","55.9474899","-3.1970199","confirmed - google places","9-5.jpg","keep","just_right","keep","yes","","","","","2026-08-31"
"Edinburgh Castle -> Petit Paris","9","White Hart Inn","building","32-34 Grassmarket, Edinburgh EH1 2JU","","","","Parts of the White Hart Inn date back to 1516, making it a strong contender for the oldest continuously operating pub in Edinburgh's city centre - and, by its own reckoning, the most haunted. Its guest list includes Robert Burns, recorded staying here in 1791, and William and Dorothy Wordsworth, who lodged at the inn in 1803 during their tour of Scotland. Less welcome visitors reportedly included the body-snatchers Burke and Hare, said to have used the pub as a hunting ground for future victims among its clientele, and, in April 1916, a German Zeppelin: a bomb dropped during one of the first air raids on Britain detonated nearby, and an inscribed flagstone outside still marks the spot where it fell.","The Zeppelin raid of 2-3 April 1916 killed 13 people and injured two dozen more across Edinburgh that night - making the bomb that fell close to the White Hart Inn's door part of the earliest aerial attack the city ever endured, a strange piece of 20th-century wartime history layered onto a pub already three centuries old.","https://en.wikipedia.org/wiki/Grassmarket","Maggie Dickson's pub and the wall-mounted Covenanters' Memorial plaque both sit further east along the Grassmarket (near 92-94 Grassmarket), roughly 120-140m past Petit Paris in this leg's walking direction - outside this leg's route corridor since Petit Paris is the endpoint, so they were left out of this leg's POI set rather than sequenced out of walking order. The general market/execution history of the square is covered instead in Petit Paris's own reused landmark content below.","55.9475383","-3.1968332","confirmed - google places","9-6.jpg","keep","just_right","keep","yes","","","","","2026-08-31"
"Edinburgh Castle -> Petit Paris","9","Petit Paris","building","38-40 Grassmarket, Edinburgh EH1 2JU","","","","Petit Paris opened in 1998 in a space that had previously housed one of the original branches of Pierre Victoire, the budget French bistro chain that collapsed the same year. It was founded by Philippe Bachelet, originally from Orleans, who had worked at Edinburgh's first Pierre Victoire since 1989 and later ran two Chez Jules franchises with his wife, Nathalie, before striking out on his own. Bachelet bought the building's freehold in 2004 and completed a self-funded refurbishment in 2011, fitting bespoke oak units while keeping the red-and-white gingham tablecloths and whitewashed walls that give the place its old-fashioned Parisian cafe feel. It remains an independent, family-run bistro serving classic French dishes such as coq au vin. Widely regarded as one of Edinburgh's best French restaurants, it holds a 4.5-star average across thousands of reviews and a place on Tripadvisor's list of the city's top French dining spots.","The Grassmarket has been one of Edinburgh's principal marketplaces since it was formalised by royal charter under King James III in 1477, and a farmers' market still runs there today; for more than a century from around 1660 it also served as the city's main site of public execution, where over 100 Covenanters were hanged during the so-called Killing Times of the 1660s-80s, marked today by a cobblestone pattern and a 1937 memorial. Diners at Petit Paris's own outdoor tables look straight up at Edinburgh Castle, perched on its rock directly above the square - one of the more dramatic backdrops for a plate of moules frites anywhere in the city.","https://en.wikipedia.org/wiki/Grassmarket","This is also the leg's end landmark (stored landmark #10 in landmarks.csv). Per the standing rule established in leg 4 (applied through legs 5-8): a leg's end landmark is always included as a POI in that leg too. Content reused and lightly reflowed from the existing, previously-verified landmark research (about_landmark_text and about_subject_text/interesting_fact fields in landmarks.csv) rather than re-derived, matching the pattern used for Edinburgh Castle as leg 8's final POI. Coordinates match the stored landmark exactly. Reused the existing petit-paris.jpg photo (copied to 9-11.jpg) per task instruction rather than re-sourcing.","55.9475508","-3.1965749","confirmed - matches stored landmark coordinates exactly","9-7.jpg","keep","just_right","keep","yes","","","","","2026-08-31"
"Edinburgh Castle -> Petit Paris","9","Patrick Geddes Steps","architectural_point","Castle Wynd S, Edinburgh EH1 2JT","","","","This flight of stone steps drops from Johnston Terrace down through Castle Wynd South to the Grassmarket, just a stone's throw from Edinburgh Castle's esplanade. Long a functional Old Town shortcut, the stairway was formally renamed the Patrick Geddes Steps in honour of the Scottish biologist-turned-town-planner who made this exact corner of the city his life's work. Geddes arrived in Edinburgh in 1884 and spent decades regenerating its decaying Old Town tenements, most visibly a few steps up the hill at Ramsay Garden, which he redeveloped into student and family flats between 1890 and 1893. At the top of these steps, a scrap of waste ground he once cleared survives today as the Johnston Terrace Wildlife Garden, still tended in his conservation-minded spirit.","A small sign partway down the steps carries Geddes's own emblem: three doves representing 'hand, heart and head' - the trio of practical skill, feeling and thought he believed any real work of civic improvement had to combine, a motto he applied everywhere from his Old Town tenement plans to his university teaching.","https://patrickgeddestrust.co.uk/heritage-trail/","Added ad hoc mid-review per user request and a supplied real on-site photo, appended to the end of the leg 9 block (per the established out-of-order-addition convention) rather than inserted into strict walking order - physically these steps sit right beside this leg's existing Johnston Terrace Wildlife Garden POI (the garden sits at the top of the steps). Renaming, the 'hand, heart, head'/three-doves emblem, and Geddes's 1884 arrival and 1890-93 Ramsay Garden redevelopment corroborated across the Sir Patrick Geddes Memorial Trust's own heritage trail page and independent search results referencing the steps' signage. No dedicated Wikipedia article exists for the steps themselves.","55.9479898","-3.1964214","confirmed - google places (exact name match)","9-8.jpg","keep","just_right","keep","yes","","","","","2026-08-31"
"Edinburgh Castle -> Petit Paris","9","Covenanters' Memorial","monument","94 Grassmarket, Edinburgh EH1 2JU","","","","At the east end of the Grassmarket, this low circular memorial marks the site of Edinburgh's public gallows, where more than 100 Covenanters - Presbyterians who refused to accept the crown's authority over the Church of Scotland - were hanged between 1661 and 1688, most during the 'Killing Time' of the 1680s. Erected by public subscription in 1937, the monument's cobbled surface is laid with a cross of differently coloured stone marking out the shadow the gallows themselves once cast across the square. A bronze band running around its rim carries the memorial's dedication, and an adjoining plaque names many of those who died here.","The Grassmarket's gallows also claimed more ordinary criminals alongside the Covenanters - most famously Margaret 'Half-Hangit Maggie' Dickson, hanged in 1724 for concealing a pregnancy. She survived the drop and was found alive inside her coffin on the way to burial, living on for decades afterward under her new nickname.","https://www.covenanter.org.uk/grassmarket.html","Added ad hoc mid-review per user request and a supplied real on-site photo, appended to the end of the leg 9 block. Note: this reverses an earlier scope decision (leg 9's original drafting pass) that excluded this memorial for sitting ~110m east of Petit Paris, past the leg's endpoint - included now at the user's explicit request. 1937 erection date, 'gallows shadow' coloured-stone detail and the 1661-1688/Killing Time execution history corroborated across the Scottish Covenanter Memorials Association's own Grassmarket page and independent search results; the Maggie Dickson anecdote is well-documented Grassmarket folklore, already referenced in this leg's existing Petit Paris/landmark content re: the Grassmarket's execution history. Google Places matched under the exact name 'Covenanters' Memorial'.","55.9478138","-3.1947594","confirmed - google places (exact name match)","9-9.jpg","keep","just_right","keep","yes","","","","","2026-08-31"
"Edinburgh Castle -> Petit Paris","9","W. Armstrong & Son (Armstrongs Vintage)","building","81-83 Grassmarket, Edinburgh EH1 2HJ","","","","This red-fronted shop at 81-83 Grassmarket is the original home of W. Armstrong & Son, a vintage clothing emporium trading under the family name since 1840. What began as a single Grassmarket outfitter has grown into a small Edinburgh institution with sister shops on Cockburn Street, Teviot Place and Clerk Street - the last of which now serves as the business's head office - stocking everything from military surplus and kilts to ballgowns, cashmere and decades of retro fashion. Locals and regular customers still rate the original Grassmarket store as the pick of the four branches, prized for its size and the sheer depth of stock built up over nearly two centuries on the same spot.","Armstrongs' enormous stock of genuine vintage military surplus and old uniforms, built up across generations rather than bought in for effect, has made it a go-to source for film and TV costume designers working in Edinburgh - on top of its everyday trade fitting festival-goers, students and fancy-dress shoppers from the very same rails.","https://www.armstrongsvintage.co.uk/","Added ad hoc mid-review per user request and a supplied real on-site photo, appended to the end of the leg 9 block. Note: sits in the same Grassmarket cluster past Petit Paris as this leg's other just-added ad hoc POIs (Covenanters' Memorial) - included at the user's explicit request, same as that one. 1840 founding and Grassmarket-original status corroborated across Little Fish Tours and Edinburgh Travel Guide's dedicated Armstrong's articles; sources gave slightly conflicting branch counts ('three' vs 'four locations across the Old Town'), resolved directly via Google Places, which returned four distinct current addresses under the Armstrongs/W. Armstrong & Son name: this Grassmarket shop, 29 Craig's Close/Cockburn Street, 14 Teviot Place, and 64-66 Clerk Street (confirmed as the head office branch per Edinburgh Travel Guide) - all four referenced in the description per user's request to note the other branches. Military-surplus/costume-design detail corroborated via Edinburgh Travel Guide.","55.9476833","-3.1944475","confirmed - google places (exact address match)","9-10.jpg","keep","just_right","keep","yes","","","","","2026-08-31"
"Edinburgh Castle -> Petit Paris","9","Portsburgh Stone","history","2-3 West Port, Edinburgh EH1 2JA","","","","This weathered, rounded boulder sitting beneath a tree in the small walled garden off West Port is known as the Portsburgh Stone, believed to be a glacial erratic dragged here during the last Ice Age - possibly from the Corstorphine quarries on the far side of the city, though an older, more fanciful theory once suggested it might be a fallen meteorite. It originally stood in Portsburgh, the burgh of barony that grew up just outside the city walls here after 1649, before being built into the perimeter wall of a Salvation Army hostel (now part of Edinburgh College of Art) alongside two smaller companion stones. When that stretch of wall was cleared in 1905, the stone was moved into the garden itself, where it has sat ever since.","Of the stone's two smaller Ice-Age companions, only one survives today, still visible built into a wall of the college building nearby - the other has gone missing somewhere in more than a century of construction work since. The garden itself belongs to Edinburgh College of Art and has historically been open to the public only on Sundays, so this glacial visitor is easy to miss the rest of the week.","https://www.megalithic.co.uk/article.php?sid=30769","Added ad hoc mid-review per user request and a supplied real on-site photo, appended to the end of the leg 9 block. Sits in the West Port Garden (also called Geddes Garden), close to this leg's existing Vennel and Flodden Wall / Tanner's Close POIs. Glacial-erratic origin, Corstorphine/meteorite theories, the Portsburgh/Salvation Army hostel wall history, and the 1905 relocation into the garden corroborated via the Megalithic Portal's dedicated Portsburgh Stone entry; no dedicated Wikipedia article exists for the stone itself. FLAG FOR USER: multiple sources describe the West Port/Geddes Garden as historically only open to the public on Sundays (Edinburgh College of Art-owned) - worth confirming current access before this POI is walked, in case the garden is locked outside that window.","55.9467284","-3.1979274","confirmed - google places (exact name match, ""The West Port (Geddes Garden)"")","9-11.jpg","keep","","","","","","","","2026-09-01"
