leg,leg_number,name,type,address,on_route,distance_from_route_m,interest_rating,description,interesting_fact,external_link,source_notes,latitude,longitude,geocode_confidence,image_path,verdict,text_length,photo_choice,map_icon_correct,note_text,new_gps_lat,new_gps_lon,new_gps_accuracy_m,reviewed_at
"Petit Paris -> Edinburgh Central Library","10","The Oz Bar","building","33 Candlemaker Row, Edinburgh EH1 2QG","","","","The Oz Bar has traded from this corner of Candlemaker Row, just off the Grassmarket, since 1997, giving Edinburgh's Australian community and expats a proper home-away-from-home. Its interior leans hard into the theme: corrugated-iron cladding, an outback-shed feel, and shelves cluttered with Australian curios, football jumpers and beach-postcard kitsch, all under a genuinely ramshackle tin awning. It has outlasted most of the other Australian-themed bars that have come and gone in the city over the years, largely on the strength of screening Aussie Rules and rugby league fixtures live and keeping a menu of proper Australian pub food and beer on tap.","Candlemaker Row itself takes its name from the candlemakers' guild that worked this stretch of the Old Town from the 17th century, making the Oz Bar's very Australian theme sit on one of the more purely Scottish trade-guild streets in the city.","","History (est. 1997, Australian theme, longevity) drawn from Yelp/Useyourlocal/brewmook reviews. Google Places confirms address/coordinates at 33 Candlemaker Row. Leg assigned by geography (matches existing leg-10 Victoria Street/George IV Bridge POIs).","55.947508","-3.192091","confirmed - google places","10-12.jpg","","","","","","","","",""
"Petit Paris -> Edinburgh Central Library","10","West Bow Well","monument","94/1 West Bow, Edinburgh EH1 2HH","","","","This carved stone wellhead at the foot of Victoria Street was erected in 1674 by master mason Robert Mylne as Edinburgh's very first public wellhead, part of the city's earliest piped water supply instigated by Lord Provost Sir Andrew Ramsay. Water was carried down from reservoirs fed by springs in the Pentland Hills, and the West Bow Well became the first stop for the city's water caddies - workers who queued here to fill their kegs before hauling water door to door through the tenements above the Grassmarket. Its square-plan structure carries a semi-circular drinking basin on one face beneath a 19th-century Edinburgh coat of arms, with a smaller ornamental basin and heraldic panel on its other sides.","The well stopped supplying water in the early 19th century once piped plumbing reached individual buildings, but a small iron door on it still carries its original inscription: 'The West-Bow Well erected by The Town Council 1674. Repaired and Altered by Richardson Brothers Merchants West Bow 1861.'","https://en.wikipedia.org/wiki/West_Bow","History from Canmore/trove.scot and Art UK entries on West Bow Well. Google Places lists it as 'Bow Well' at 94/1 W Bow. Leg assigned by geography (foot of Victoria Street, matches existing leg-10 POIs).","55.9479906","-3.1944767","confirmed - google places","10-13.jpg","","","","","","","","",""
"Petit Paris -> Edinburgh Central Library","10","Museum Context","building","40 Victoria Street, Edinburgh EH1 2JW","","","","This three-floor shop on Victoria Street is one of the city's best-known officially licensed Harry Potter retailers, packed with wands, house scarves, robes and collectibles across a warren of small rooms. The building itself has a history that suits its current trade: for more than 130 years it housed Robert Cresser's brush shop, a Victorian ironmonger-style store selling brooms, brushes and household wares from floor-to-ceiling wooden fittings and dusty stock boxes. That original Victorian interior survives largely intact behind the modern merchandise, and its cluttered, old-fashioned character is often cited by visitors and Potter fans as an uncanny match for Ollivanders wand shop in Diagon Alley.","The shop's top floor has a free photo spot with props and house robes, including a mirror etched with the 'Chamber of Secrets' inscription - a nod to the wider theory, encouraged by J.K. Rowling having written much of the early books nearby, that this curving street inspired Diagon Alley itself.","https://museumcontext.com/","Building history (Robert Cresser Brush Shop, 130+ years, Ollivanders comparison) from thirdeyetraveller.com and geekytourist.com. Google Places confirms 40 Victoria Street. Content kept distinct from the existing Victoria Street POI, which already covers the street's own Diagon Alley theory in general terms.","55.9485248","-3.1945349999999997","confirmed - google places","10-14.jpg","","","","","","","","",""
"Petit Paris -> Edinburgh Central Library","10","The Enchanted Galaxy","building","1 Victoria Street, Edinburgh EH1 2HH","","","","The Enchanted Galaxy sits at the top of Victoria Street and, like its rival Museum Context further down the hill, trades on the street's Diagon Alley reputation - but with a name that took three attempts to land. Run by the Gold brothers, the shop originally opened as 'The Boy Wizard', a name Warner Bros objected to for trading too directly on Harry Potter trademarks. A rebrand to 'The Great Wizard' ran into the same problem, and the owners eventually settled on 'The Enchanted Galaxy', blending magical and sci-fi themes broadly enough to sidestep further disputes while still selling largely Potter-themed merchandise alongside Star Wars, Marvel and other franchise collectibles.","Where Museum Context leans into cramped, cluttered Victorian atmosphere, The Enchanted Galaxy goes the opposite way - reviewers have compared its clean, brightly lit layout to 'an Apple Store', making the two competing shops, barely 150 metres apart, a study in opposite ways of selling the same theme.","","Name-change history (Boy Wizard -> Great Wizard -> Enchanted Galaxy, Warner Bros trademark pressure, Gold brothers ownership) from pottertour.co.uk. Google Places confirms 1 Victoria Street.","55.948487199999995","-3.1940841","confirmed - google places","10-15.jpg","","","","","","","","",""
"Petit Paris -> Edinburgh Central Library","10","Bertie's Proper Fish & Chips","building","9 Victoria Street, Edinburgh EH1 2HE","","","","Bertie's occupies a genuinely surprising building for a chip shop: a former church. The site had stood empty for a decade, ever since a serious fire gutted its previous occupant, an Indian restaurant called Khushi's, when the Vittoria Group - the Crolla family's Edinburgh restaurant business - spent £3 million converting the old St John's church into a three-floor, 300-seat fish and chip restaurant that opened in 2018. The name honours Alberto 'Bertie' Crolla, the group's founder, and the restaurant now sits just a few streets from its sister restaurant Landy's on North Bridge, both built on the same family's decades-long fish-and-chip tradition in the city.","The building's church origins are still legible in its bones - tall arched windows and a soaring, three-storey-high interior - giving diners eating double-cooked chips and battered haddock a dining room shaped like a nave.","https://www.bertiesfishandchips.com/","History (former St John's church, Khushi's fire, £3M Vittoria Group conversion, 2018 opening, Bertie=Alberto Crolla) from champagne-tastes.com and snackmag.co.uk. Google Places confirms 9 Victoria Street. Cross-referenced against Landy's Fish and Chips (already drafted, leg 5) - same Vittoria Group/Crolla family, noted as a connection rather than a duplicate.","55.9485878","-3.1936562","confirmed - google places","10-16.jpg","","","","","","","","",""
"Petit Paris -> Edinburgh Central Library","10","Finnegan's Wake","building","9B Victoria Street, Edinburgh EH1 2HE","","","","Finnegan's Wake has been Victoria Street's Irish pub since 1994, when it took over the premises of a live-music venue called the Preservation Hall and kept the tradition of nightly bands going. Its interior is built around a large circular bar with small wood-panelled booths around the edge and a raised corner stage where bands still play live Irish music most nights, alongside sport on the screens and Guinness on tap. Its name borrows directly from James Joyce's famously dense, unfinished-feeling final novel, itself named after an old Irish-American comic ballad about a hod-carrier who wakes up mid-funeral - a fittingly playful, slightly literary joke for a pub sitting almost next door to Bertie's converted church.","The pub sits at 9B Victoria Street, immediately beside Bertie's Fish & Chips at number 9 - two very different Irish/British institutions sharing practically the same doorway on the street's lower curve.","https://www.finnegans-wake.co.uk/","History (1994 opening, former Preservation Hall site, live music tradition) from edinburghguide.com and bestpubs.co.uk. Google Places confirms 9B Victoria Street.","55.948593599999995","-3.1935550999999998","confirmed - google places","10-17.jpg","","","","","","","","",""
"Petit Paris -> Edinburgh Central Library","10","John Kay's Shop","building","8 Victoria Street, Edinburgh EH1 2HG","","","","This small green-fronted shop at the top of Victoria Street sells prints, postcards and Scottish artworks and mementos, and takes its name from John Kay (1742-1826), one of Edinburgh's most important social chroniclers. Kay worked as a barber in the Old Town before his sketching hobby overtook his trade; by 1785 he had given up cutting hair to run a print shop of his own in Parliament Close, where he produced and sold etched caricatures of the city's great and ordinary figures alike. Over nearly 900 etchings between 1785 and 1820, he documented everyone from Enlightenment intellectuals to street vendors, most sketched from nothing more than a passing glance, leaving behind one of the richest visual records of Georgian Edinburgh life.","The modern shop is a separate business (incorporated in 2017) rather than a surviving continuation of Kay's own print shop, which stood roughly half a mile away in Parliament Close - but its stock of prints, maps and Scottish curiosities makes the name a fitting tribute rather than a coincidence.","","Historical John Kay biography from Wikipedia/nationalgalleries.org; modern shop details (2017 incorporation, second-hand books, prints/maps) from Edinburgh Council directory and Companies House. Google Places confirms 8 Victoria Street. Checked for duplicate with any existing 'John Kay' POI - none found (no prior entry covers either the historical caricaturist or this shop).","55.9488182","-3.1931198","confirmed - google places","10-18.jpg","","","","","","","","",""
"Petit Paris -> Edinburgh Central Library","10","India Buildings","architectural_point","India Buildings, Victoria Street, Edinburgh EH1 2EX","","","","This curved, four-storey Scots Baronial office block was built between 1864 and 1866 to designs by architect David Cousin, its grand interior centred on a domed rotunda ringed by balconies. Its name was likely borrowed from a Liverpool office block of the 1830s, itself named by merchants celebrating the end of the East India Company's monopoly on trade with India - making the building a small piece of Victorian commercial branding transplanted to Edinburgh's Old Town. It originally housed serious institutional tenants, including the British Linen Bank and the Scottish Chamber of Agriculture, fitting for a building built to project financial and civic weight on a street otherwise defined by small shops and closes.","In January 1906, Indian independence activist Pandurang Mahadev Bapat gave a talk here on British rule in India to an Independent Labour Party meeting - a speech that cost him his government scholarship and pushed him toward the radical movements that led him back to India in 1908 as a freedom fighter.","","Architectural history from britishlistedbuildings.co.uk and Curious Edinburgh; Bapat anecdote from Curious Edinburgh (curiousedinburgh.org). Google Places confirms location on Victoria Street.","55.9485557","-3.1930061999999997","confirmed - google places","10-19.jpg","","","","","","","","",""
"Petit Paris -> Edinburgh Central Library","10","George IV Bar","building","54 George IV Bridge, Edinburgh EH1 1EJ","","","","The George IV Bar sits midway along George IV Bridge, the elevated street built in 1829-32 to carry traffic clear over the Cowgate far below, connecting the Old Town's South Side to the New Town. Today it's a traditional Scottish public house known for a genuinely serious whisky selection - over 100 different malts and blends - alongside regular live music, making it a quieter, more locals-oriented counterpart to the tourist-heavy pubs down in the Grassmarket and on Victoria Street just below.","The bridge the bar sits on required demolishing two older Old Town streets, Old Bank Close and Liberton's Wynd, when it was built - meaning the ground beneath the bar's foundations covers what was once part of a completely different, now-vanished street layout.","https://www.georgeivbar.com/","Whisky/live-music details from Tripadvisor/Forever Edinburgh/edinburghguide.com; bridge construction history from georgeivbar.com/history and Wikipedia (George IV Bridge). Google Places confirms 54 George IV Bridge. Kept content focused on the bar itself rather than repeating Victoria Street's existing Thomas Hamilton/Improvement Act history.","55.948055599999996","-3.1916667","confirmed - google places","10-20.jpg","","","","","","","","",""
"Petit Paris -> Edinburgh Central Library","10","Augustine United Church","religious_building","41 George IV Bridge, Edinburgh EH1 1EL","","","","Augustine United Church's congregation traces back to 1802, when Reverend John Aikman founded a church nearby, in what is now the site of the National Museum of Scotland, out of Edinburgh's radical Reformation tradition. The current building on George IV Bridge was built between 1857 and 1861 by architects J J & W H Hay, blending Romanesque, Renaissance and Classical detailing beneath a distinctive projecting central tower long nicknamed the 'bride's-cake' tower for its tiered, ornamental profile, restored in 2005. Named for Augustine of Hippo, the church has kept its founding congregation's progressive, community-facing character, today hosting numerous Christian and community organisations rather than functioning as a conventional single-congregation parish church.","The congregation's roots lie in one of Edinburgh's most deprived districts, where working families and their livestock once lived crowded beneath the wealthy merchants and academics of the Royal Mile above - a history the church still cites as the root of its long-running social and community engagement.","https://www.augustine.org.uk/","History from augustine.org.uk/our-story and nationalchurchestrust.org. Google Places confirms 41 George IV Bridge. Checked against existing George IV Bridge POIs (Elephant House, National Library) - no overlap.","55.9476537","-3.191398","confirmed - google places","10-21.jpg","","","","","","","","",""
