leg,leg_number,name,type,address,on_route,distance_from_route_m,interest_rating,description,interesting_fact,external_link,source_notes,latitude,longitude,geocode_confidence,image_path,verdict,text_length,photo_choice,map_icon_correct,note_text,new_gps_lat,new_gps_lon,new_gps_accuracy_m,reviewed_at
"Edinburgh Castle -> Petit Paris","9","Johnston Terrace Wildlife Garden","history","7/8 Castle Wynd South, Edinburgh EH1 2JT","","","","Climb to the top of the Patrick Geddes Steps and you'll almost walk past this one - a scrap of green barely 50 metres from the Castle esplanade, squeezed between tenement walls. At just 0.07 hectares, it's the smallest of the Scottish Wildlife Trust's 123 Scottish nature reserves, but don't let the size fool you: listen for frogs and bumblebees, watch for grey herons overhead, and you're standing on ground that's cycled through more uses than almost anywhere else in the Old Town. A medieval chapel once stood here; later, Castlehill School children grew fruit and vegetables in it under town planner Patrick Geddes's influence, and it did a stretch of duty as a wartime military post before the Trust took it over in 1982 and turned it back into a patch of genuine urban wilderness.","","https://scottishwildlifetrust.org.uk/reserve/johnston-terrace-garden/","","55.948111798226314","-3.1962807399013804","","9-1.jpg","","","","","","","","",""
"Edinburgh Castle -> Petit Paris","9","The Vennel and Flodden Wall","monument","The Vennel, Edinburgh","","","","As you climb these worn stone steps, Edinburgh Castle appears to rise directly out of the rooftops ahead of you - it's one of the most photographed views in the city, and TV crews agree: both Ian Rankin's Rebus and the series One Day have filmed here. Partway up, run your hand along a genuine stretch of the Flodden Wall, thrown up in a hurry after Scotland's catastrophic 1513 defeat at Flodden left Edinburgh bracing for an English invasion. Near the top, where the wall gives way to the later Telfer Wall extension, you can still make out the crosslet gunloops of the surviving Flodden Tower bastion. The irony: the invasion everyone feared never actually arrived, so what you're touching is a monument to a siege that was prepared for at real expense and never came.","","https://en.wikipedia.org/wiki/Flodden_Wall","","55.946247743384966","-3.1968752087456633","","9-3.jpg","","","","","","","","",""
"Edinburgh Castle -> Petit Paris","9","Tanner's Close, West Port","history","West Port, Edinburgh","","","","You're standing where the office block Argyle House now covers a site with a genuinely dark reputation: this was Tanner's Close, the lodging house where William Burke and William Hare ran an eleven-month, sixteen-victim killing spree in 1827-28 - Scotland's most notorious murder case. Rather than robbing graves like the ""resurrectionists"" of popular imagination, they smothered lodgers and drinking companions outright and sold the fresh bodies to Robert Knox, a prominent Edinburgh anatomist paying well and asking no questions. Hare only had a foothold here because he'd moved in with, then married, Margaret Logue, the widow of the close's previous keeper - meaning the murder floor was technically a family inheritance. Hare turned King's Evidence and walked free; Burke was hanged in 1828 before tens of thousands and was publicly dissected himself soon after.","","https://en.wikipedia.org/wiki/Burke_and_Hare_murders","","55.9468","-3.1983","","9-4.jpg","","","","","","","","",""
"Edinburgh Castle -> Petit Paris","9","Beehive Inn","building","18-20 Grassmarket, Edinburgh EH1 2JU","","","","Duck under the Beehive's sign on the Grassmarket and you're standing in a building that's been taking in travellers since the 16th century, when mail coaches from the south would have stabled their horses right outside. Robert Burns reportedly stayed next door during his 1786-87 visits and watched cockfights held inside - a blood sport common in Scottish taverns of the day. Head up to the third-floor function room and you'll find the pub's oddest keepsake: the actual door of the death cell from Edinburgh's old Calton Jail. That same upstairs room is also where the Edinburgh Literary Pub Tour has kicked off every night since 1996, sending two actors and a crowd of visitors out to dramatise centuries of rivalry between Burns, Scott, Stevenson, Spark and the writers of Rebus and Harry Potter.","","https://www.edinburghliterarypubtour.co.uk/","","55.9474899","-3.1970199","","9-5.jpg","","","","","","","","",""
"Edinburgh Castle -> Petit Paris","9","White Hart Inn","building","32-34 Grassmarket, Edinburgh EH1 2JU","","","","Parts of the building you're standing in front of date to 1516, making the White Hart a strong contender for the oldest continuously operating pub in central Edinburgh - and, by its own reckoning, the most haunted. Robert Burns stayed here in 1791, and William and Dorothy Wordsworth lodged here in 1803, but the guest list has a darker side too: Burke and Hare are said to have used the pub as a hunting ground for future victims among its regulars. Step outside and look down at the inscribed flagstone by the door - it marks where a bomb fell during a German Zeppelin raid on Edinburgh in April 1916, part of the earliest aerial attack the city ever endured. Staff and punters report more recent disturbances too: thrown bottles, pulled hair, and a figure seen in the cellar with no head.","","https://en.wikipedia.org/wiki/Grassmarket","","55.9475383","-3.1968332","","9-6.jpg","","","","","","","","",""
"Edinburgh Castle -> Petit Paris","9","Petit Paris","building","38-40 Grassmarket, Edinburgh EH1 2JU","","","","Take a seat at one of Petit Paris's outdoor tables and you're looking straight up at Edinburgh Castle perched on its rock - one of the more dramatic backdrops for a plate of moules frites anywhere in the city. You're also sitting on ground with real history: the Grassmarket has been one of Edinburgh's main marketplaces since a royal charter in 1477, and for over a century from around 1660 it doubled as the city's execution site, where more than 100 Covenanters were hanged during the Killing Times. The restaurant itself opened in 1998 in a former branch of Pierre Victoire, the budget French bistro chain that collapsed that same year - founder Philippe Bachelet had cut his teeth working at Edinburgh's original Pierre Victoire since 1989, and his solo venture ended up outliving the very chain that trained him.","","https://en.wikipedia.org/wiki/Grassmarket","","55.9475508","-3.1965749","","9-petit-paris.jpg","","","","","","","","",""
"Edinburgh Castle -> Petit Paris","9","Patrick Geddes Steps","architectural_point","Castle Wynd S, Edinburgh EH1 2JT","","","","As you drop down these stone steps from Johnston Terrace toward the Grassmarket, look for a small sign partway down carrying three doves - the emblem of Patrick Geddes, the Scottish biologist-turned-town-planner these steps are named for. Geddes arrived in Edinburgh in 1884 and spent decades regenerating the Old Town's decaying tenements, most visibly a few steps up the hill at Ramsay Garden, which he redeveloped into flats between 1890 and 1893. The three doves stand for hand, heart and head - practical skill, feeling and thought - the trio Geddes believed any real work of civic improvement had to combine. At the top of these steps, a scrap of waste ground he once cleared survives today as the Johnston Terrace Wildlife Garden, still tended in his conservation-minded spirit.","","https://patrickgeddestrust.co.uk/heritage-trail/","","55.94763228592805","-3.1963630165951384","","9-8.jpg","","","","","","","","",""
"Edinburgh Castle -> Petit Paris","9","Covenanters' Memorial","monument","94 Grassmarket, Edinburgh EH1 2JU","","","","At your feet here, a cross of differently coloured cobblestones set into the pavement - laid out to mark the exact shadow once cast by Edinburgh's public gallows, which stood on this spot until the 1680s. More than 100 Covenanters, Presbyterians who refused to accept the crown's authority over the Church of Scotland, were hanged here between 1661 and 1688, most during the notorious 'Killing Time.' The gallows claimed ordinary criminals too - most famously Margaret 'Half-Hangit Maggie' Dickson, hanged in 1724 for concealing a pregnancy, who survived the drop and was found alive inside her coffin en route to burial. Because Scots law held her sentence already served, she had to legally remarry her own husband - and lived for decades more under her new nickname.","","https://www.covenanter.org.uk/grassmarket.html","","55.9478138","-3.1947594","","9-9.jpg","","","","","","","","",""
"Edinburgh Castle -> Petit Paris","9","W. Armstrong & Son (Armstrongs Vintage)","building","81-83 Grassmarket, Edinburgh EH1 2HJ","","","","This red-fronted Grassmarket shop is a business that's been trading under the same family name since 1840 - what started as a single haberdashery has grown into a small Edinburgh institution with three sister branches across the city. Rails of military surplus, kilts, ballgowns and cashmere are stacked deep enough that film and TV costume designers working in Edinburgh treat this as a first stop, alongside the everyday trade of festival-goers, students and fancy-dress shoppers working the very same racks. Locals still rate this original branch as the pick of the four, prized for its size and for nearly two centuries of stock built up on one spot.","","https://www.armstrongsvintage.co.uk/","","55.9476833","-3.1944475","","9-10.jpg","","","","","","","","",""
"Edinburgh Castle -> Petit Paris","9","Portsburgh Stone","history","2-3 West Port, Edinburgh EH1 2JA","","","","A weathered, rounded boulder sits under a tree in the small walled garden off West Port - this is the Portsburgh Stone, and it's older than every building around you by tens of thousands of years. It's a glacial erratic, dragged here during the last Ice Age, possibly from the Corstorphine quarries across the city, though an older, more fanciful theory once claimed it was a fallen meteorite. It originally stood in Portsburgh, the burgh of barony that grew up here after 1649, before being built into a hostel's perimeter wall alongside two smaller companion stones. When that wall came down in 1905, the stone moved into the garden - and one of its two Ice-Age companions has since gone missing entirely somewhere in over a century of construction work nearby.","","https://www.megalithic.co.uk/article.php?sid=30769","","55.9467284","-3.1979274","","9-11.jpg","","","","","","","","",""
