leg,leg_number,name,type,address,on_route,distance_from_route_m,interest_rating,description,interesting_fact,external_link,source_notes,latitude,longitude,geocode_confidence,image_path,verdict,text_length,photo_choice,map_icon_correct,note_text,new_gps_lat,new_gps_lon,new_gps_accuracy_m,reviewed_at
"Tron Kirk Market -> Deacon Brodies Tavern","7","Adam Smith Statue","statue","192 Royal Mile, Edinburgh EH1 1RF","","","","Ten feet of bronze, wrapped in a toga-like gown,, gazing down the High Street with a rolled scroll in hand. This is Adam Smith, the economist who lived a few closes from here and worked as a customs commissioner just down the road, writing much of 'The Wealth of Nations' between Old Town coffeehouses. Smith is usually cast as capitalism's patron saint, so it's easy to miss that he was also fiercely quoted by 18th and 19th-century abolitionists as an opponent of slavery. When Edinburgh Council reviewed its public statues for links to slavery and empire after 2020, this one was examined and cleared - the man behind 'the invisible hand' turns out to have been one of his era's clearer voices against human bondage.","","https://www.adamsmith.org/the-adam-smith-statue","","55.9498383","-3.1899599","","7-1.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Mercat Cross","monument","High St, Edinburgh EH1 1RF","","","","A unicorn balances on its column above the spot where Edinburgh once did its shouting. The Mercat Cross - first recorded in a charter of 1365 - was the city's marketplace, its news-stand, and its stage for royal proclamations: elections, coronations and the deaths of monarchs were all bellowed from this platform. It had a darker use too. The square around it doubled as an execution site, where high-status prisoners met 'the Maiden', Edinburgh's own guillotine. The current cross is a rebuild dating largely from 1617, its octagonal base a gift from Prime Minister William Gladstone in 1885. Official proclamations - a new monarch's accession, for instance - are still read here today, an unbroken link to a 660-year-old tradition of turning stone into news.","","https://en.wikipedia.org/wiki/Mercat_Cross,_Edinburgh","","55.9496629","-3.1901921","","7-2.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Edinburgh City Chambers","building","253 High St, Edinburgh EH1 1YJ","","","","Walk into the courtyard behind that grand colonnaded facade and you're standing on top of a buried street. Edinburgh City Chambers began life in 1760 as the Royal Exchange, built by Lord Provost George Drummond to drag the city's merchants off the crowded High Street and into a purpose-built trading hall. But the site had a problem: an entire close, Mary King's Close, ran underneath it. Rather than clear it fully, the builders lopped off the tops of the buildings and built straight over them, sealing families' homes and workshops below street level. The last resident wasn't evicted until 1902, during a further extension. What was buried in a fit of civic improvement is now one of Edinburgh's strangest visitor attractions, reached by a stair a few steps from where you're standing.","","https://en.wikipedia.org/wiki/Edinburgh_City_Chambers","","55.950244","-3.1902986","","7-3.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Real Mary King's Close","history","2 Warriston's Cl, Edinburgh EH1 1PG","","","","Peer down this close and you're looking at a street Edinburgh tried to forget. In 1645, plague tore through the Old Town, killing more than half the population in places, and Mary King's Close - narrow, cramped and packed with tenement dwellers - was hit hardest. Legend holds that around 300 infected residents were bricked in and left to die, though historians now think the truth is messier: the close was simply abandoned as families fled or perished, its rooms left standing as they were. When the Royal Exchange was built over the site in the 1750s, builders truncated the buildings rather than demolish them, burying entire houses intact. Named for a 17th-century fabric merchant, the close stayed hidden underground for centuries until it reopened in 2003 as one of the only places in the world where you can walk through a genuine 17th-century street.","","https://en.wikipedia.org/wiki/Mary_King%27s_Close","","55.949921","-3.1905063","","7-4.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Parliament House","building","11 Parliament Sqr, Edinburgh EH1 1RQ","","","","This is the room where Scotland argued with itself. Parliament House was built in 1640, funded by subscriptions from Edinburgh's own citizens, and is thought to be the world's first building constructed purely to house a parliament. Scotland's parliament sat here until the 1707 Act of Union dissolved it, and the hall was later absorbed into what is now the Supreme Courts of Scotland - so lawyers, not politicians, pace its length today. There's a very Edinburgh postscript: in 2006, ahead of a 58 million pound refurbishment, the Scottish Government asked the city council who actually owned the building. The council admitted it didn't know. Ownership was untangled only after government lawyers dug through the archives, more than 350 years after the first stone was laid.","","https://en.wikipedia.org/wiki/Parliament_House,_Edinburgh","","55.9490248","-3.1907781","","7-5.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","St Giles' Cathedral","building","High St, Edinburgh EH1 1RE","","","","The spire shaped like a crown is 15th-century propaganda in stone - a deliberate echo of the Crown of Scotland kept up at the Castle. St Giles' has stood on this site since 1124, though most of what you see dates from the 14th to 16th centuries. It has been battled over as much as prayed in: in 1385 an English army was sent north specifically to burn it down, and scorch marks from that attack reportedly stayed visible on the pillars into the 19th century. Its most famous moment of violence came from one furious woman: in 1637, when a new prayer book was forced on the congregation, a local trader named Jenny Geddes allegedly hurled her stool at the preacher's head, sparking a riot that helped ignite the Covenanting wars. And despite the name everyone uses, it hasn't technically been a cathedral since the 17th century - officially, it's the High Kirk of Edinburgh.","","https://en.wikipedia.org/wiki/St_Giles%27_Cathedral","","55.9494837","-3.1908918","","7-6.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Signet Library","building","Parliament Sqr, Edinburgh EH1 1RF","","","","Inside is a room a king once called the finest drawing room in Europe. The Signet Library, home to the Society of Writers to the Signet - Scotland's oldest legal society, founded in 1594 - was completed in 1822 with a lower library of pale columns and gilded galleries, and an upper library of fluted Corinthian columns beneath a coffered dome. When George IV visited Edinburgh that same year, the first royal visit to Scotland in nearly two centuries, he used the Upper Library as a reception room before a banquet held in his honour in the neighbouring Parliament Hall. Two centuries of Scottish legal paperwork - deeds, wills, the machinery behind land ownership across the country - have passed through the hands of the Writers to the Signet who still work here today.","","https://en.wikipedia.org/wiki/Society_of_Writers_to_His_Majesty%27s_Signet","","55.9491736","-3.1912569","","7-7.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Heart of Midlothian Mosaic","monument","197 High St, Edinburgh EH1 1RE","","","","The heart-shaped mosaic under your feet marks one of Edinburgh's grimmer addresses. For over 400 years this spot held the Old Tolbooth: a prison, courthouse and site of public executions that loomed over the High Street until it was demolished in 1817. Locals still spit on the heart today, a habit that supposedly began as an act of contempt for the prison rather than a wish for good luck, though most visitors now do it hoping for the opposite. Walter Scott's 1818 novel 'The Heart of Midlothian', named for the same site, was popular enough that Edinburgh's own football club later borrowed the title too - which is why Heart of Midlothian FC's nickname and this pavement mosaic share more than a coincidence of naming.","","https://en.wikipedia.org/wiki/Heart_of_Midlothian_(Royal_Mile)","","55.9495792","-3.1916068","","7-8.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Brodie's Close","history","Brodie's Cl, Edinburgh","","","","This narrow close is where Edinburgh's most notorious double life began. William Brodie - respected cabinet-maker, city councillor, and Deacon of the Wrights and Masons - was born here on the Lawnmarket in 1741, the son of a well-off tradesman. By day he was pious and prosperous; by night, using his professional access to wealthy clients' locks, he pressed their keys into putty, cast duplicates, and burgled their homes with a gang of thieves. The story outlived him by a century: Robert Louis Stevenson, whose own childhood bedroom held furniture Brodie had built, grew up on tales of the deacon's secret life, and many believe Brodie's double existence directly shaped 'The Strange Case of Dr Jekyll and Mr Hyde'. Brodie himself never saw the book - he was hanged in 1788, on gallows some accounts say he had personally helped redesign.","","https://en.wikipedia.org/wiki/William_Brodie","","55.94929184636163","-3.193207032850698","","7-9.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Deacon Brodies Tavern","history","435 Lawnmarket, Edinburgh EH1 2NT","","","","The pub sign above you shows half respectable gentleman, half shadow - Deacon Brodie's split personality rendered in paint. The real William Brodie was a wealthy 18th-century cabinet-maker and city councillor who spent his nights leading a gang of burglars through Old Town closes, using keys copied from his legitimate locksmith work. The scandal broke in 1788: Brodie fled to Amsterdam, was arrested trying to board a ship for America, brought back to Edinburgh in chains, and hanged before a crowd of around 40,000 - reportedly the largest Edinburgh had seen in living memory. His story became literary gold: Robert Louis Stevenson, who grew up nearby with furniture Brodie had built, is widely thought to have drawn on Brodie's double life when writing 'Dr Jekyll and Mr Hyde' a century later. The tavern has traded on his name - and his ghost - ever since.","","https://en.wikipedia.org/wiki/William_Brodie","","55.9495353","-3.1929167","","7-10.jpg","","","","","","","","",""
